codigo,descripcion,url
B95.6,Staphylococcus aureus as the cause of diseases classified to other chapters,https://icd.who.int/browse10/2019/en#/B95-B98
B95.7,Other staphylococcus as the cause of diseases classified to other chapters,https://icd.who.int/browse10/2019/en#/B95-B98
B95.8,Unspecified staphylococcus as the cause of diseases classified to other chapters,https://icd.who.int/browse10/2019/en#/B95-B98
B96,Other specified bacterial agents as the cause of diseases classified to other chapters,https://icd.who.int/browse10/2019/en#/B95-B98
B96.0,Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified to other chapters,https://www.cdc.gov/pneumonia/atypical/mycoplasma/index.html
B96.1,Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified to other chapters,https://www.sciencedirect.com/topics/immunology-and-microbiology/klebsiella-pneumoniae
B96.2,Escherichia coli [E. coli] as the cause of diseases classified to other chapters,https://www.sciencedirect.com/topics/immunology-and-microbiology/escherichia-coli
B96.3,Haemophilus influenzae [H. influenzae] as the cause of diseases classified to other chapters,https://www.ncbi.nlm.nih.gov/books/NBK8458/
B96.4,Proteus (mirabilis)(morganii) as the cause of diseases classified to other chapters,https://icd.who.int/browse10/2019/en#/B95-B98
B96.5,Pseudomonas (aeruginosa) as the cause of diseases classified to other chapters,https://www.ncbi.nlm.nih.gov/books/NBK8326/
B96.6,Bacillus fragilis [B. fragilis] as the cause of diseases classified to other chapters,https://icd.who.int/browse10/2019/en#/B95-B98
B96.7,Clostridium perfringens [C. perfringens] as the cause of diseases classified to other chapters,https://www.msdmanuals.com/professional/infectious-diseases/anaerobic-bacteria/clostridium-perfringens-food-poisoning
B96.8,Other specified bacterial agents as the cause of diseases classified to other chapters,https://icd.who.int/browse10/2019/en#/B95-B98
B97,Viral agents as the cause of diseases classified to other chapters,https://www.icd10data.com/ICD10CM/Codes/A00-B99/B95-B97/B97-/B97.89
B97.0,Adenovirus as the cause of diseases classified to other chapters,https://www.msdmanuals.com/professional/infectious-diseases/respiratory-viruses/adenovirus-infections
B97.1,Enterovirus as the cause of diseases classified to other chapters,https://icd.who.int/browse10/2019/en#/B97.2
B97.2,Coronavirus as the cause of diseases classified to other chapters,https://icd.who.int/browse10/2019/en#/U07.1
B97.3,Retrovirus as the cause of diseases classified to other chapters,https://www.ncbi.nlm.nih.gov/books/NBK7934/
B97.4,Respiratory syncytial virus as the cause of diseases classified to other chapters,https://www.ncbi.nlm.nih.gov/books/NBK442240/
B97.5,Reovirus as the cause of diseases classified to other chapters,https://www.ncbi.nlm.nih.gov/books/NBK8558/
B97.6,Parvovirus as the cause of diseases classified to other chapters,https://www.ncbi.nlm.nih.gov/books/NBK7715/
B97.7,Papillomavirus as the cause of diseases classified to other chapters,https://www.sciencedirect.com/science/article/pii/S0042682213003565
B97.8,Other viral agents as the cause of diseases classified to other chapters,https://www.icd10data.com/ICD10CM/Codes/A00-B99/B95-B97/B97-/B97.89
B98,Other specified infectious agents as the cause of diseases classified to other chapters,https://icd.who.int/browse10/2019/en#/B95-B98
B98.0,Helicobacter pylori [H.pylori] as the cause of diseases classified to other chapters,https://www.mayoclinic.org/es-es/diseases-conditions/h-pylori/symptoms-causes/syc-20356171
B98.1,Vibrio vulnificus as the cause of diseases classified to other chapters,https://www.icd10data.com/ICD10CM/Codes/A00-B99/B95-B97/B96-/B96.82
B99,Other and unspecified infectious diseases,https://www.mayoclinic.org/diseases-conditions/infectious-diseases/symptoms-causes/syc-20351173
C00,Malignant neoplasm of lip,https://www.mayoclinic.org/diseases-conditions/lip-cancer/symptoms-causes/syc-20355079
C00.0,Malignant neoplasm: External upper lip,https://www.mayoclinic.org/diseases-conditions/lip-cancer/symptoms-causes/syc-20355079
C00.1,Malignant neoplasm: External lower lip,https://www.mayoclinic.org/diseases-conditions/lip-cancer/symptoms-causes/syc-20355079
C00.2,"Malignant neoplasm: External lip, unspecified",https://www.mayoclinic.org/diseases-conditions/lip-cancer/symptoms-causes/syc-20355079
C00.3,"Malignant neoplasm: Upper lip, inner aspect",https://www.mayoclinic.org/diseases-conditions/lip-cancer/symptoms-causes/syc-20355079
C00.4,"Malignant neoplasm: Lower lip, inner aspect",https://www.mayoclinic.org/diseases-conditions/lip-cancer/symptoms-causes/syc-20355079
C00.5,"Malignant neoplasm: Lip, unspecified, inner aspect",https://www.mayoclinic.org/diseases-conditions/lip-cancer/symptoms-causes/syc-20355079
C00.6,Malignant neoplasm: Commissure of lip,https://med.uth.edu/orl/2009/12/11/lip-cancer/
C00.8,Malignant neoplasm: Overlapping lesion of lip,https://my.clevelandclinic.org/health/diseases/21933-lip-cancer
C00.9,"Malignant neoplasm: Lip, unspecified",https://www.mayoclinic.org/diseases-conditions/lip-cancer/symptoms-causes/syc-20355079
C01,Malignant neoplasm of base of tongue,https://utswmed.org/conditions-treatments/base-tongue-cancer/
C02,Malignant neoplasm of other and unspecified parts of tongue,https://emedicine.medscape.com/article/847428-overview
C02.0,Malignant neoplasm: Dorsal surface of tongue,https://www.ncbi.nlm.nih.gov/books/NBK562324/
C02.1,Malignant neoplasm: Border of tongue,https://www.cancerresearchuk.org/about-cancer/mouth-cancer/stages-types-grades/tongue-cancer/about
C02.2,Malignant neoplasm: Ventral surface of tongue,https://www.ncbi.nlm.nih.gov/books/NBK562324/
C02.3,"Malignant neoplasm: Anterior two-thirds of tongue, part unspecified",https://www.ncbi.nlm.nih.gov/books/NBK562324/
C02.4,Malignant neoplasm: Lingual tonsil,https://www.cedars-sinai.org/health-library/diseases-and-conditions/t/tonsil-cancer.html
C02.8,Malignant neoplasm: Overlapping lesion of tongue,https://emedicine.medscape.com/article/847428-overview
C02.9,"Malignant neoplasm: Tongue, unspecified",https://www.mayoclinic.org/diseases-conditions/tongue-cancer/symptoms-causes/syc-20378428
C03,Malignant neoplasm of gum,https://www.mskcc.org/cancer-care/types/mouth/types-mouth/gum
C03.0,Malignant neoplasm: Upper gum,https://www.mayoclinic.org/diseases-conditions/mouth-cancer/symptoms-causes/syc-20350997
C03.1,Malignant neoplasm: Lower gum,https://www.mayoclinic.org/diseases-conditions/mouth-cancer/symptoms-causes/syc-20350997
C03.9,"Malignant neoplasm: Gum, unspecified",https://www.mayoclinic.org/diseases-conditions/mouth-cancer/symptoms-causes/syc-20350997
C04,Malignant neoplasm of floor of mouth,https://www.cedars-sinai.org/health-library/diseases-and-conditions/f/floor-of-mouth-cancer.html
C04.0,Malignant neoplasm: Anterior floor of mouth,https://www.mskcc.org/cancer-care/types/mouth/types-mouth/floor-mouth
C04.1,Malignant neoplasm: Lateral floor of mouth,https://www.mskcc.org/cancer-care/types/mouth/types-mouth/floor-mouth
C04.8,Malignant neoplasm: Overlapping lesion of floor of mouth,https://www.mayoclinic.org/diseases-conditions/floor-mouth-cancer/symptoms-causes/syc-20354179
C04.9,"Malignant neoplasm: Floor of mouth, unspecified",https://www.mskcc.org/cancer-care/types/mouth/types-mouth/floor-mouth
C05,Malignant neoplasm of palate,https://www.cedars-sinai.org/health-library/diseases-and-conditions/p/palate-cancer.html
C05.0,Malignant neoplasm: Hard palate,https://www.mskcc.org/cancer-care/types/mouth/types-mouth/hard-palate
C05.1,Malignant neoplasm: Soft palate,https://www.cedars-sinai.org/health-library/diseases-and-conditions/p/palate-cancer.html
C05.2,Malignant neoplasm: Uvula,https://www.mayoclinic.org/diseases-conditions/throat-cancer/symptoms-causes/syc-20366462
C05.8,Malignant neoplasm: Overlapping lesion of palate,https://www.ncbi.nlm.nih.gov/books/NBK564515/
C05.9,"Malignant neoplasm: Palate, unspecified",https://www.mayoclinic.org/diseases-conditions/soft-palate-cancer/symptoms-causes/syc-20354183
C06,Malignant neoplasm of other and unspecified parts of mouth,https://www.mayoclinic.org/diseases-conditions/mouth-cancer/symptoms-causes/syc-20350997
C06.0,Malignant neoplasm: Cheek mucosa,https://www.cedars-sinai.org/health-library/diseases-and-conditions/b/buccal-mucosa-cancer.html
C06.1,Malignant neoplasm: Vestibule of mouth,https://www.cedars-sinai.org/health-library/diseases-and-conditions/b/buccal-mucosa-cancer.html
C06.2,Malignant neoplasm: Retromolar area,https://www.ncbi.nlm.nih.gov/medgen/672935
C06.8,Malignant neoplasm: Overlapping lesion of other and unspecified parts of mouth,https://icd.who.int/browse10/2016/en#C02.4
C06.9,"Malignant neoplasm: Mouth, unspecified",https://www.nhs.uk/conditions/mouth-cancer/
C07,Malignant neoplasm of parotid gland,https://www.cancer.org/cancer/salivary-gland-cancer/detection-diagnosis-staging/signs-and-symptoms.html
C08,Malignant neoplasm of other and unspecified major salivary glands,https://www.mayoclinic.org/diseases-conditions/salivary-gland-cancer/symptoms-causes/syc-20354151
C08.0,Malignant neoplasm: Submandibular gland,https://www.hopkinsmedicine.org/health/conditions-and-diseases/salivary-gland-cancer
C08.1,Malignant neoplasm: Sublingual gland,https://my.clevelandclinic.org/health/diseases/17965-salivary-gland-cancer
C08.8,Malignant neoplasm: Overlapping lesion of major salivary glands,https://www.ncbi.nlm.nih.gov/books/NBK563022/
C08.9,"Malignant neoplasm: Major salivary gland, unspecified",https://www.mayoclinic.org/diseases-conditions/salivary-gland-cancer/symptoms-causes/syc-20354151
C09,Malignant neoplasm of tonsil,https://www.cedars-sinai.org/health-library/diseases-and-conditions/t/tonsil-cancer.html
C09.0,Malignant neoplasm: Tonsillar fossa,https://www.cedars-sinai.org/health-library/diseases-and-conditions/t/tonsil-cancer.html
C09.1,Malignant neoplasm: Tonsillar pillar (anterior)(posterior),https://www.ncbi.nlm.nih.gov/books/NBK65723/
C09.8,Malignant neoplasm: Overlapping lesion of tonsil,https://icd.who.int/browse10/2019/en#C09.9
C09.9,"Malignant neoplasm: Tonsil, unspecified",https://www.mayoclinic.org/diseases-conditions/tonsil-cancer/symptoms-causes/syc-20367939
C10,Malignant neoplasm of oropharynx,https://www.cancer.gov/types/head-and-neck/patient/adult/oropharyngeal-treatment-pdq
C10.0,Malignant neoplasm: Vallecula,https://gettysburgcancercenter.com/cancer-of-the-vallecula-can-be-difficult-to-treat/
C10.1,Malignant neoplasm: Anterior surface of epiglottis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4757279/
C10.2,Malignant neoplasm: Lateral wall of oropharynx,https://my.clevelandclinic.org/health/diseases/12180-oropharyngeal-cancer
C10.3,Malignant neoplasm: Posterior wall of oropharynx,https://my.clevelandclinic.org/health/diseases/12180-oropharyngeal-cancer
C10.4,Malignant neoplasm: Branchial cleft,https://www.healthline.com/health/branchial-cleft-cyst
C10.8,Malignant neoplasm: Overlapping lesion of oropharynx,https://my.clevelandclinic.org/health/diseases/12180-oropharyngeal-cancer
C10.9,"Malignant neoplasm: Oropharynx, unspecified",https://my.clevelandclinic.org/health/diseases/12180-oropharyngeal-cancer
C11,Malignant neoplasm of nasopharynx,https://www.nhs.uk/conditions/nasopharyngeal-cancer/
C11.0,Malignant neoplasm: Superior wall of nasopharynx,https://talenta.usu.ac.id/IJNPC/article/download/3900/3003/13568
C11.1,Malignant neoplasm: Posterior wall of nasopharynx,https://www.nhs.uk/conditions/nasopharyngeal-cancer/
C11.2,Malignant neoplasm: Lateral wall of nasopharynx,https://www.nhs.uk/conditions/nasopharyngeal-cancer/
C11.3,Malignant neoplasm: Anterior wall of nasopharynx,https://www.mayoclinic.org/es-es/diseases-conditions/nasopharyngeal-carcinoma/symptoms-causes/syc-20375529
C11.8,Malignant neoplasm: Overlapping lesion of nasopharynx,https://www.mayoclinic.org/diseases-conditions/nasopharyngeal-carcinoma/symptoms-causes/syc-20375529
C11.9,"Malignant neoplasm: Nasopharynx, unspecified",https://www.nhs.uk/conditions/nasopharyngeal-cancer/
C12,Malignant neoplasm of piriform sinus,https://my.clevelandclinic.org/health/diseases/12181-hypopharyngeal-cancer
C13,Malignant neoplasm of hypopharynx,https://www.cedars-sinai.org/health-library/diseases-and-conditions/h/hypopharyngeal-cancer.html
C13.0,Malignant neoplasm: Postcricoid region,https://emedicine.medscape.com/article/848359-overview
C13.1,"Malignant neoplasm: Aryepiglottic fold, hypopharyngeal aspect",http://www.malacards.org/card/aryepiglottic_fold_cancer
C13.2,Malignant neoplasm: Posterior wall of hypopharynx,https://emedicine.medscape.com/article/1375268-overview
C13.8,Malignant neoplasm: Overlapping lesion of hypopharynx,https://emedicine.medscape.com/article/1375268-overview
C13.9,"Malignant neoplasm: Hypopharynx, unspecified",https://www.cancer.gov/types/head-and-neck/patient/adult/hypopharyngeal-treatment-pdq
C14,"Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",https://www.cancer.org/cancer/oral-cavity-and-oropharyngeal-cancer/about/what-is-oral-cavity-cancer.html
C14.0,"Malignant neoplasm: Pharynx, unspecified",https://my.clevelandclinic.org/health/diseases/12180-oropharyngeal-cancer
C14.2,Malignant neoplasm: Waldeyer ring,https://www.sciencedirect.com/topics/medicine-and-dentistry/waldeyers-tonsillar-ring
C14.8,"Malignant neoplasm: Overlapping lesion of lip, oral cavity and pharynx",https://training.seer.cancer.gov/coding/guidelines/rule_c.html
C15,Malignant neoplasm of oesophagus,https://www.mayoclinic.org/diseases-conditions/esophageal-cancer/symptoms-causes/syc-20356084
C15.0,Malignant neoplasm: Cervical part of oesophagus,https://my.clevelandclinic.org/health/diseases/6137-esophageal-cancer
C15.1,Malignant neoplasm: Thoracic part of oesophagus,https://www.mayoclinic.org/diseases-conditions/esophageal-cancer/symptoms-causes/syc-20356084
C15.2,Malignant neoplasm: Abdominal part of oesophagus,https://www.mayoclinic.org/diseases-conditions/esophageal-cancer/symptoms-causes/syc-20356084
C15.3,Malignant neoplasm: Upper third of oesophagus,https://www.mayoclinic.org/diseases-conditions/esophageal-cancer/symptoms-causes/syc-20356084
C15.4,Malignant neoplasm: Middle third of oesophagus,https://www.mayoclinic.org/diseases-conditions/esophageal-cancer/symptoms-causes/syc-20356084
C15.5,Malignant neoplasm: Lower third of oesophagus,https://www.mayoclinic.org/diseases-conditions/esophageal-cancer/symptoms-causes/syc-20356084
C15.8,Malignant neoplasm: Overlapping lesion of oesophagus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7931575/
C15.9,"Malignant neoplasm: Oesophagus, unspecified",https://www.mayoclinic.org/diseases-conditions/esophageal-cancer/symptoms-causes/syc-20356084
C16,Malignant neoplasm of stomach,https://www.cancer.org/cancer/stomach-cancer/detection-diagnosis-staging/signs-symptoms.html
C16.0,Malignant neoplasm: Cardia,https://columbiasurgery.org/conditions-and-treatments/cardiac-tumor
C16.1,Malignant neoplasm: Fundus of stomach,https://www.mayoclinic.org/diseases-conditions/stomach-cancer/symptoms-causes/syc-20352438
C16.2,Malignant neoplasm: Body of stomach,https://www.cancer.org/cancer/stomach-cancer/detection-diagnosis-staging/signs-symptoms.html
C16.3,Malignant neoplasm: Pyloric antrum,https://www.mayoclinic.org/diseases-conditions/stomach-cancer/symptoms-causes/syc-20352438
C16.4,Malignant neoplasm: Pylorus,https://pubmed.ncbi.nlm.nih.gov/24573595/
C16.5,"Malignant neoplasm: Lesser curvature of stomach, unspecified",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5808709/
C16.6,"Malignant neoplasm: Greater curvature of stomach, unspecified",https://pubmed.ncbi.nlm.nih.gov/483699/
C16.8,Malignant neoplasm: Overlapping lesion of stomach,https://www.ncbi.nlm.nih.gov/medgen/578635
C16.9,"Malignant neoplasm: Stomach, unspecified",https://www.mayoclinic.org/diseases-conditions/stomach-cancer/symptoms-causes/syc-20352438
C17,Malignant neoplasm of small intestine,https://www.cancer.org/cancer/small-intestine-cancer/detection-diagnosis-staging/signs-symptoms.html
C17.0,Malignant neoplasm: Duodenum,https://www.baptisthealth.com/services/cancer-care/types-of-cancer/duodenal-cancer
C17.1,Malignant neoplasm: Jejunum,https://www.cancer.org/cancer/small-intestine-cancer/detection-diagnosis-staging/signs-symptoms.html
C17.2,Malignant neoplasm: Ileum,https://www.mayoclinic.org/diseases-conditions/colon-cancer/symptoms-causes/syc-20353669
C17.3,Malignant neoplasm: Meckel diverticulum,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6582065/
C17.8,Malignant neoplasm: Overlapping lesion of small intestine,https://emedicine.medscape.com/article/282684-overview
C17.9,"Malignant neoplasm: Small intestine, unspecified",https://www.cancer.org/cancer/small-intestine-cancer/detection-diagnosis-staging/signs-symptoms.html
C18,Malignant neoplasm of colon,https://www.mayoclinic.org/diseases-conditions/colon-cancer/symptoms-causes/syc-20353669
C18.0,Malignant neoplasm: Caecum,https://www.mayoclinic.org/diseases-conditions/colon-cancer/symptoms-causes/syc-20353669
C18.1,Malignant neoplasm: Appendix,https://my.clevelandclinic.org/health/diseases/22118-appendix-cancer
C18.2,Malignant neoplasm: Ascending colon,https://www.mayoclinic.org/diseases-conditions/colon-cancer/symptoms-causes/syc-20353669
C18.3,Malignant neoplasm: Hepatic flexure,https://www.mayoclinic.org/diseases-conditions/colon-cancer/symptoms-causes/syc-20353669
C18.4,Malignant neoplasm: Transverse colon,https://www.mayoclinic.org/diseases-conditions/colon-cancer/symptoms-causes/syc-20353669
C18.5,Malignant neoplasm: Splenic flexure,https://www.webmd.com/digestive-disorders/what-is-the-splenic-flexure
C18.6,Malignant neoplasm: Descending colon,https://www.mayoclinic.org/diseases-conditions/colon-cancer/symptoms-causes/syc-20353669
C18.7,Malignant neoplasm: Sigmoid colon,https://www.mayoclinic.org/diseases-conditions/colon-cancer/symptoms-causes/syc-20353669
C18.8,Malignant neoplasm: Overlapping lesion of colon,https://www.everydayhealth.com/colon-cancer-specialists/colon-cancer-malignant-neoplasm.aspx
C18.9,"Malignant neoplasm: Colon, unspecified",https://www.mayoclinic.org/es-es/diseases-conditions/colon-cancer/symptoms-causes/syc-20353669
C19,Malignant neoplasm of rectosigmoid junction,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2561716/
C20,Malignant neoplasm of rectum,https://my.clevelandclinic.org/health/diseases/21733-rectal-cancer
C21,Malignant neoplasm of anus and anal canal,https://www.cancer.org/cancer/anal-cancer/detection-diagnosis-staging/signs-and-symptoms.html
C21.0,"Malignant neoplasm: Anus, unspecified",https://www.mayoclinic.org/diseases-conditions/anal-cancer/symptoms-causes/syc-20354140
C21.1,Malignant neoplasm: Anal canal,https://www.cancer.org/cancer/anal-cancer/detection-diagnosis-staging/signs-and-symptoms.html
C21.2,Malignant neoplasm: Cloacogenic zone,https://www.ajronline.org/doi/abs/10.2214/ajr.115.2.384
C21.8,"Malignant neoplasm: Overlapping lesion of rectum, anus and anal canal",https://www.ncbi.nlm.nih.gov/medgen/687982
C22,Malignant neoplasm of liver and intrahepatic bile ducts,https://www.cancer.gov/types/liver/patient/bile-duct-treatment-pdq
C22.0,Malignant neoplasm: Liver cell carcinoma,https://www.hopkinsmedicine.org/health/conditions-and-diseases/liver-cancer-hepatocellular-carcinoma
C22.1,Malignant neoplasm: Intrahepatic bile duct carcinoma,https://www.cancer.org/cancer/bile-duct-cancer/detection-diagnosis-staging/signs-symptoms.html
C22.2,Malignant neoplasm: Hepatoblastoma,https://www.chop.edu/conditions-diseases/hepatoblastoma-liver-cancer
C22.3,Malignant neoplasm: Angiosarcoma of liver,https://www.ncbi.nlm.nih.gov/books/NBK538224/
C22.4,Malignant neoplasm: Other sarcomas of liver,https://www.cancer.net/cancer-types/liver-cancer/symptoms-and-signs
C22.7,Malignant neoplasm: Other specified carcinomas of liver,https://www.cancer.org/cancer/liver-cancer/detection-diagnosis-staging/signs-symptoms.html
C22.9,"Malignant neoplasm: Liver, unspecified",https://www.mayoclinic.org/diseases-conditions/liver-cancer/symptoms-causes/syc-20353659
C23,Malignant neoplasm of gallbladder,https://www.cancer.org/cancer/gallbladder-cancer/detection-diagnosis-staging/signs-and-symptoms.html
C24,Malignant neoplasm of other and unspecified parts of biliary tract,https://gesund.bund.de/en/icd-code-search/c24
C24.0,Malignant neoplasm: Extrahepatic bile duct,https://my.clevelandclinic.org/health/diseases/6135-extrahepatic-bile-duct-cancer
C24.1,Malignant neoplasm: Ampulla of Vater,https://www.hopkinsmedicine.org/health/conditions-and-diseases/ampullary-cancer
C24.8,Malignant neoplasm: Overlapping lesion of biliary tract,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2727973/
C24.9,"Malignant neoplasm: Biliary tract, unspecified",https://www.cancer.net/cancer-types/bile-duct-cancer-cholangiocarcinoma/symptoms-and-signs
C25,Malignant neoplasm of pancreas,https://www.cancer.org/cancer/pancreatic-cancer/detection-diagnosis-staging/signs-and-symptoms.html
C25.0,Malignant neoplasm: Head of pancreas,https://www.cancer.org/cancer/pancreatic-cancer/detection-diagnosis-staging/signs-and-symptoms.html
C25.1,Malignant neoplasm: Body of pancreas,https://www.cancer.org/cancer/pancreatic-cancer/detection-diagnosis-staging/signs-and-symptoms.html
C25.2,Malignant neoplasm: Tail of pancreas,https://www.cancer.org/cancer/pancreatic-cancer/detection-diagnosis-staging/signs-and-symptoms.html
C25.3,Malignant neoplasm: Pancreatic duct,https://www.mayoclinic.org/diseases-conditions/pancreatic-cancer/symptoms-causes/syc-20355421
C25.4,Malignant neoplasm: Endocrine pancreas,https://www.cancer.org/cancer/pancreatic-neuroendocrine-tumor/detection-diagnosis-staging/signs-and-symptoms.html
C25.7,Malignant neoplasm: Other parts of pancreas,https://www.cancer.org/cancer/pancreatic-cancer/detection-diagnosis-staging/signs-and-symptoms.html
C25.8,Malignant neoplasm: Overlapping lesion of pancreas,https://www.ncbi.nlm.nih.gov/medgen/578639
C25.9,"Malignant neoplasm: Pancreas, unspecified",https://www.cancer.org/cancer/pancreatic-cancer/detection-diagnosis-staging/signs-and-symptoms.html
C26,Malignant neoplasm of other and ill-defined digestive organs,https://icd.who.int/browse10/2019/en#/C76.0
C26.0,"Malignant neoplasm: Intestinal tract, part unspecified",https://www.icd10data.com/ICD10CM/Codes/C00-D49/C15-C26/C26-/C26.0
C26.1,Malignant neoplasm: Spleen,https://www.baptisthealth.com/services/cancer-care/types-of-cancer/spleen-cancer
C26.8,Malignant neoplasm: Overlapping lesion of digestive system,https://training.seer.cancer.gov/coding/guidelines/rule_c.html
C26.9,Malignant neoplasm: Ill-defined sites within the digestive system,https://icd.who.int/browse10/2019/en#/C76.0
C30,Malignant neoplasm of nasal cavity and middle ear,https://www.cancer.org/cancer/nasal-cavity-and-paranasal-sinus-cancer/detection-diagnosis-staging/signs-symptoms.html
C30.0,Malignant neoplasm: Nasal cavity,https://www.cancer.org/cancer/nasal-cavity-and-paranasal-sinus-cancer/detection-diagnosis-staging/signs-symptoms.html
C30.1,Malignant neoplasm: Middle ear,https://www.cancerresearchuk.org/about-cancer/head-neck-cancer/cancer-of-the-ear/middle-inner-about
C31,Malignant neoplasm of accessory sinuses,https://www.cancer.org/cancer/nasal-cavity-and-paranasal-sinus-cancer/detection-diagnosis-staging/signs-symptoms.html
C31.0,Malignant neoplasm: Maxillary sinus,https://www.aurorahealthcare.org/services/cancer/head-neck-cancer/sinus-cancer
C31.1,Malignant neoplasm: Ethmoidal sinus,https://www.cancer.org/cancer/nasal-cavity-and-paranasal-sinus-cancer/detection-diagnosis-staging/signs-symptoms.html
C31.2,Malignant neoplasm: Frontal sinus,https://www.cancer.org/cancer/nasal-cavity-and-paranasal-sinus-cancer/detection-diagnosis-staging/signs-symptoms.html
C31.3,Malignant neoplasm: Sphenoidal sinus,https://pubmed.ncbi.nlm.nih.gov/10807240/
C31.8,Malignant neoplasm: Overlapping lesion of accessory sinuses,https://emedicine.medscape.com/article/847189-overview
C31.9,"Malignant neoplasm: Accessory sinus, unspecified",https://www.cancer.org/cancer/nasal-cavity-and-paranasal-sinus-cancer/detection-diagnosis-staging/signs-symptoms.html
C32,Malignant neoplasm of larynx,https://www.nhs.uk/conditions/laryngeal-cancer/
C32.0,Malignant neoplasm: Glottis,https://emedicine.medscape.com/article/853055-overview
C32.1,Malignant neoplasm: Supraglottis,https://emedicine.medscape.com/article/852908-overview
C32.2,Malignant neoplasm: Subglottis,"https://www.msdmanuals.com/professional/ear,-nose,-and-throat-disorders/tumors-of-the-head-and-neck/laryngeal-cancer"
C32.3,Malignant neoplasm: Laryngeal cartilage,https://www.nhs.uk/conditions/laryngeal-cancer/
C32.8,Malignant neoplasm: Overlapping lesion of larynx,https://www.ncbi.nlm.nih.gov/medgen/578626
C32.9,"Malignant neoplasm: Larynx, unspecified",https://my.clevelandclinic.org/health/diseases/16611-laryngeal-cancer
C33,Malignant neoplasm of trachea,https://www.macmillan.org.uk/cancer-information-and-support/tracheal-cancer
C34,Malignant neoplasm of bronchus and lung,https://www.healthline.com/health/bronchogenic-carcinoma
C34.0,Malignant neoplasm: Main bronchus,https://www.nhs.uk/conditions/lung-cancer/
C34.1,"Malignant neoplasm: Upper lobe, bronchus or lung",https://www.healthline.com/health/bronchogenic-carcinoma
C34.2,"Malignant neoplasm: Middle lobe, bronchus or lung",https://www.cedars-sinai.org/health-library/diseases-and-conditions/l/lung-cancer.html
C34.3,"Malignant neoplasm: Lower lobe, bronchus or lung",https://my.clevelandclinic.org/health/diseases/4375-lung-cancer
C34.8,Malignant neoplasm: Overlapping lesion of bronchus and lung,https://www.ncbi.nlm.nih.gov/medgen/578629
C34.9,"Malignant neoplasm: Bronchus or lung, unspecified",https://www.healthline.com/health/bronchogenic-carcinoma
C37,Malignant neoplasm of thymus,https://www.cancerresearchuk.org/about-cancer/thymus-gland-cancer
C38,"Malignant neoplasm of heart, mediastinum and pleura",https://my.clevelandclinic.org/health/diseases/13792-mediastinal-tumor
C38.0,Malignant neoplasm: Heart,https://www.cedars-sinai.org/health-library/diseases-and-conditions/c/cardiac-tumors.html
C38.1,Malignant neoplasm: Anterior mediastinum,https://my.clevelandclinic.org/health/diseases/13792-mediastinal-tumor
C38.2,Malignant neoplasm: Posterior mediastinum,https://my.clevelandclinic.org/health/diseases/13792-mediastinal-tumor
C38.3,"Malignant neoplasm: Mediastinum, part unspecified",https://my.clevelandclinic.org/health/diseases/13792-mediastinal-tumor
C38.4,Malignant neoplasm: Pleura,https://www.asbestos.com/mesothelioma/pleural/
C38.8,"Malignant neoplasm: Overlapping lesion of heart, mediastinum and pleura",https://icd.who.int/browse10/2019/en#/C38.0
C39,Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs,https://icd.who.int/browse10/2019/en#/C34.1
C39.0,"Malignant neoplasm: Upper respiratory tract, part unspecified",https://icd.who.int/browse10/2015/en#/C39.9
C39.8,Malignant neoplasm: Overlapping lesion of respiratory and intrathoracic organs,https://icd.who.int/browse10/2019/en#/C34.1
C39.9,Malignant neoplasm: Ill-defined sites within the respiratory system,https://icd.who.int/browse10/2019/en#/C34.1
C40,Malignant neoplasm of bone and articular cartilage of limbs,https://www.mayoclinic.org/diseases-conditions/bone-cancer/symptoms-causes/syc-20350217
C40.0,Malignant neoplasm: Scapula and long bones of upper limb,https://www.ncbi.nlm.nih.gov/medgen/577537
C40.1,Malignant neoplasm: Short bones of upper limb,https://www.healthline.com/health/bone-tumors
C40.2,Malignant neoplasm: Long bones of lower limb,https://www.mayoclinic.org/diseases-conditions/bone-cancer/symptoms-causes/syc-20350217
C40.3,Malignant neoplasm: Short bones of lower limb,http://www.malacards.org/card/malignant_neoplasm_of_short_bones_of_lower_limb
C40.8,Malignant neoplasm: Overlapping lesion of bone and articular cartilage of limbs,https://icd.who.int/browse10/2019/en#/C40
C40.9,"Malignant neoplasm: Bone and articular cartilage of limb, unspecified",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3172744/
C41,Malignant neoplasm of bone and articular cartilage of other and unspecified sites,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3172744/
C41.0,Malignant neoplasm: Bones of skull and face,https://www.hopkinsmedicine.org/health/conditions-and-diseases/brain-tumor/skull-base-tumors
