codigo,descripcion,url
O35.5,Maternal care for (suspected) damage to fetus by drugs,https://icd.who.int/browse10/2019/en#O35.1
O35.6,Maternal care for (suspected) damage to fetus by radiation,https://www.cdc.gov/nceh/radiation/emergencies/prenatalphysician.htm
O35.7,Maternal care for (suspected) damage to fetus by other medical procedures,https://icd.who.int/browse10/2019/en#O35.1
O35.8,Maternal care for other (suspected) fetal abnormality and damage,https://icd.who.int/browse10/2019/en#O35.1
O35.9,"Maternal care for (suspected) fetal abnormality and damage, unspecified",https://icd.who.int/browse10/2019/en#O35.1
O36,Maternal care for other known or suspected fetal problems,https://icd.who.int/browse10/2019/en#O33.7
O36.0,Maternal care for rhesus isoimmunization,https://health.usf.edu/care/obgyn/services-specialties/mfm/isoimmunization
O36.1,Maternal care for other isoimmunization,https://health.usf.edu/care/obgyn/services-specialties/mfm/isoimmunization
O36.2,Maternal care for hydrops fetalis,https://www.healthline.com/health/hydrops-fetalis
O36.3,Maternal care for signs of fetal hypoxia,https://www.bottarleone.com/perinatal-asphyxia-fetal-hypoxia-and-fetal-distress.html
O36.4,Maternal care for intrauterine death,https://flo.health/pregnancy/pregnancy-health/pregnancy-loss/intrauterine-fetal-demise
O36.5,Maternal care for poor fetal growth,https://kidshealth.org/en/parents/iugr.html
O36.6,Maternal care for excessive fetal growth,https://www.mayoclinic.org/diseases-conditions/fetal-macrosomia/symptoms-causes/syc-20372579
O36.7,Maternal care for viable fetus in abdominal pregnancy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3158531/
O36.8,Maternal care for other specified fetal problems,https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O30-O48/O36-/O36.8910
O36.9,"Maternal care for fetal problem, unspecified",https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O30-O48/O36-/O36.90X0
O40,Polyhydramnios,https://americanpregnancy.org/healthy-pregnancy/pregnancy-complications/polyhydramnios-high-amniotic-fluid/
O41,Other disorders of amniotic fluid and membranes,https://www.mayoclinic.org/diseases-conditions/polyhydramnios/symptoms-causes/syc-20368493
O41.0,Oligohydramnios,https://www.abclawcenters.com/practice-areas/prenatal-birth-injuries/maternal-medical-conditions/oligohydramnios/
O41.1,Infection of amniotic sac and membranes,https://www.cedars-sinai.org/health-library/diseases-and-conditions/c/chorioamnionitis.html
O41.8,Other specified disorders of amniotic fluid and membranes,https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O30-O48/O41-
O41.9,"Disorder of amniotic fluid and membranes, unspecified",https://www.medicalnewstoday.com/articles/307082
O42,Premature rupture of membranes,https://www.urmc.rochester.edu/encyclopedia/content.aspx?ContentTypeID=90&ContentID=P02496
O42.0,"Premature rupture of membranes, onset of labour within 24 hours",https://www.msdmanuals.com/professional/gynecology-and-obstetrics/abnormalities-and-complications-of-labor-and-delivery/prelabor-rupture-of-membranes-prom
O42.1,"Premature rupture of membranes, onset of labour after 24 hours",https://www.aafp.org/afp/2006/0215/p659.html
O42.2,"Premature rupture of membranes, labour delayed by therapy",https://www.msdmanuals.com/professional/gynecology-and-obstetrics/abnormalities-and-complications-of-labor-and-delivery/prelabor-rupture-of-membranes-prom
O42.9,"Premature rupture of membranes, unspecified",https://www.urmc.rochester.edu/encyclopedia/content.aspx?ContentTypeID=90&ContentID=P02496
O43,Placental disorders,https://www.mayoclinic.org/diseases-conditions/placental-abruption/symptoms-causes/syc-20376458
O43.0,Placental transfusion syndromes,https://americanpregnancy.org/healthy-pregnancy/multiples/twin-to-twin-transfusion-syndrome/
O43.1,Malformation of placenta,https://www.abclawcenters.com/blog/2017/11/05/pregnancy-spotlight-vol-vii-placental-abnormalities/
O43.2,Morbidly adherent placenta,https://www.mayoclinic.org/es-es/diseases-conditions/placenta-accreta/symptoms-causes/syc-20376431
O43.8,Other placental disorders,https://www.mayoclinic.org/diseases-conditions/placental-abruption/symptoms-causes/syc-20376458
O43.9,"Placental disorder, unspecified",https://www.bidmc.org/centers-and-departments/obstetrics-and-gynecology/programs-and-services/pregnancy/high-risk-pregnancy-maternal-fetal-medicine/new-england-center-for-placental-disorders/disorder-types
O44,Placenta praevia,https://www.webmd.com/baby/guide/what-is-placenta-previa
O44.0,Placenta praevia specified as without haemorrhage,https://www.mayoclinic.org/diseases-conditions/placenta-previa/symptoms-causes/syc-20352768
O44.1,Placenta praevia with haemorrhage,https://www.chop.edu/conditions-diseases/bleeding-pregnancyplacenta-previaplacental-abruption
O45,Premature separation of placenta [abruptio placentae],https://www.marchofdimes.org/complications/placental-abruption.aspx
O45.0,Premature separation of placenta with coagulation defect,https://www.cedars-sinai.org/health-library/diseases-and-conditions/p/placental-abruption.html
O45.8,Other premature separation of placenta,https://www.marchofdimes.org/complications/placental-abruption.aspx
O45.9,"Premature separation of placenta, unspecified",https://www.mayoclinic.org/diseases-conditions/placental-abruption/symptoms-causes/syc-20376458
O46,"Antepartum haemorrhage, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O30-O48/O46-
O46.0,Antepartum haemorrhage with coagulation defect,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3263934/
O46.8,Other antepartum haemorrhage,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3263934/
O46.9,"Antepartum haemorrhage, unspecified",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3263934/
O47,False labour,https://intermountainhealthcare.org/blogs/topics/intermountain-moms/2017/12/false-vs-true-labor/
O47.0,False labour before 37 completed weeks of gestation,https://www.betterhealth.vic.gov.au/health/healthyliving/pregnancy-premature-labour
O47.1,False labour at or after 37 completed weeks of gestation,https://www.betterhealth.vic.gov.au/health/healthyliving/pregnancy-premature-labour
O47.9,"False labour, unspecified",https://intermountainhealthcare.org/blogs/topics/intermountain-moms/2017/12/false-vs-true-labor/
O48,Prolonged pregnancy,https://teachmeobgyn.com/pregnancy/antenatal/prolonged-pregnancy/
O60,Preterm labour and delivery,https://www.mayoclinic.org/diseases-conditions/preterm-labor/symptoms-causes/syc-20376842
O60.0,Preterm labour without delivery,https://www.mayoclinic.org/diseases-conditions/preterm-labor/symptoms-causes/syc-20376842
O60.1,Preterm spontaneous labour with preterm delivery,https://www.mayoclinic.org/diseases-conditions/preterm-labor/symptoms-causes/syc-20376842
O60.2,Preterm spontaneous labour with term delivery,https://www.mayoclinic.org/diseases-conditions/preterm-labor/symptoms-causes/syc-20376842
O60.3,Preterm delivery without spontaneous labour,https://www.mayoclinic.org/diseases-conditions/preterm-labor/symptoms-causes/syc-20376842
O61,Failed induction of labour,https://www.karger.com/Article/Fulltext/433429
O61.0,Failed medical induction of labour,https://www.karger.com/Article/Fulltext/433429
O61.1,Failed instrumental induction of labour,https://bmcpregnancychildbirth.biomedcentral.com/articles/10.1186/s12884-020-02862-7
O61.8,Other failed induction of labour,https://www.karger.com/Article/Fulltext/433429
O61.9,"Failed induction of labour, unspecified",https://pubmed.ncbi.nlm.nih.gov/29138035/
O62,Abnormalities of forces of labour,https://emedicine.medscape.com/article/273053-overview
O62.0,Primary inadequate contractions,https://www.tabletwise.net/health/primary-inadequate-contractions
O62.1,Secondary uterine inertia,https://www.samoyedhealthfoundation.org/diseases/uterine-inertia/
O62.2,Other uterine inertia,https://journals.sagepub.com/doi/pdf/10.1177/003591573302601201
O62.3,Precipitate labour,https://www.webmd.com/parenting/what-is-precipitous-labor
O62.4,"Hypertonic, incoordinate, and prolonged uterine contractions",https://www.unboundmedicine.com/icd/view/ICD-10-CM/948824/all/O62_4___Hypertonic__incoordinate__and_prolonged_uterine_contractions
O62.8,Other abnormalities of forces of labour,https://www.healthline.com/health/pregnancy/hypertension-chronic-preeclampsia
O62.9,"Abnormality of forces of labour, unspecified",https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O60-O77/O62-/O62.9
O63,Long labour,https://www.marchofdimes.org/pregnancy/stages-of-labor.aspx
O63.0,Prolonged first stage (of labour),https://www.webmd.com/baby/guide/prolonged-labor-causes-treatments
O63.1,Prolonged second stage (of labour),https://obgyn.onlinelibrary.wiley.com/doi/10.1111/1471-0528.13287
O63.2,"Delayed delivery of second twin, triplet, etc.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5303700/
O63.9,"Long labour, unspecified",https://www.webmd.com/baby/guide/prolonged-labor-causes-treatments
O64,Obstructed labour due to malposition and malpresentation of fetus,https://hetv.org/resources/reproductive-health/impac/Symptoms/Malpositions__malpresetations_S69_S81.html
O64.0,Obstructed labour due to incomplete rotation of fetal head,https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O60-O77/O64-/O64.0XX0
O64.1,Obstructed labour due to breech presentation,https://icd.who.int/browse10/2019/en#/O64.1
O64.2,Obstructed labour due to face presentation,https://www.abclawcenters.com/practice-areas/prenatal-birth-injuries/abnormal-position-or-presentation/face-presentation/
O64.3,Obstructed labour due to brow presentation,https://www.abclawcenters.com/practice-areas/prenatal-birth-injuries/abnormal-position-or-presentation/brow-presentation-birth-injury/
O64.4,Obstructed labour due to shoulder presentation,https://medicalguidelines.msf.org/viewport/ONC/english/7-6-transverse-lie-and-shoulder-presentation-51417541.html
O64.5,Obstructed labour due to compound presentation,https://emedicine.medscape.com/article/262444-overview
O64.8,Obstructed labour due to other malposition and malpresentation,https://hetv.org/resources/reproductive-health/impac/Symptoms/Malpositions__malpresetations_S69_S81.html
O64.9,"Obstructed labour due to malposition and malpresentation, unspecified",https://icd.who.int/browse10/2019/en#/O64.1
O65,Obstructed labour due to maternal pelvic abnormality,https://www.open.edu/openlearncreate/mod/oucontent/view.php?id=277&printable=1
O65.0,Obstructed labour due to deformed pelvis,https://en.wikipedia.org/wiki/Obstructed_labour
O65.1,Obstructed labour due to generally contracted pelvis,https://www.gfmer.ch/Obstetrics_simplified/contracted_pelvis.htm
O65.2,Obstructed labour due to pelvic inlet contraction,https://www.open.edu/openlearncreate/mod/oucontent/view.php?id=277&printable=1
O65.3,Obstructed labour due to pelvic outlet and mid-cavity contraction,https://bioportal.bioontology.org/ontologies/SNOMEDCT?p=classes&conceptid=199764006
O65.4,"Obstructed labour due to fetopelvic disproportion, unspecified",https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O60-O77/O65-/O65.4
O65.5,Obstructed labour due to abnormality of maternal pelvic organs,https://icd.who.int/browse10/2019/en#/O64.1
O65.8,Obstructed labour due to other maternal pelvic abnormalities,https://www.open.edu/openlearncreate/mod/oucontent/view.php?id=277&printable=1
O65.9,"Obstructed labour due to maternal pelvic abnormality, unspecified",https://icd.who.int/browse10/2019/en#/O64.1
O66,Other obstructed labour,https://www.open.edu/openlearncreate/mod/oucontent/view.php?id=277&printable=1
O66.0,Obstructed labour due to shoulder dystocia,https://en.wikipedia.org/wiki/Shoulder_dystocia
O66.1,Obstructed labour due to locked twins,https://pubmed.ncbi.nlm.nih.gov/6853116/
O66.2,Obstructed labour due to unusually large fetus,https://www.open.edu/openlearncreate/mod/oucontent/view.php?id=277&printable=1
O66.3,Obstructed labour due to other abnormalities of fetus,https://en.wikipedia.org/wiki/Obstructed_labour
O66.4,"Failed trial of labour, unspecified",https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O60-O77/O66-/O66.40
O66.5,"Failed application of vacuum extractor and forceps, unspecified",https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O60-O77/O66-/O66.5
O66.8,Other specified obstructed labour,https://www.open.edu/openlearncreate/mod/oucontent/view.php?id=277&printable=1
O66.9,"Obstructed labour, unspecified",https://icd.who.int/browse10/2019/en#/O64.1
O67,"Labour and delivery complicated by intrapartum haemorrhage, not elsewhere classified",https://icd.who.int/browse10/2008/en#/O60-O75
O67.0,Intrapartum haemorrhage with coagulation defect,https://www.ncbi.nlm.nih.gov/medgen/634815
O67.8,Other intrapartum haemorrhage,https://www.chop.edu/conditions-diseases/postpartum-hemorrhage
O67.9,"Intrapartum haemorrhage, unspecified",https://my.clevelandclinic.org/health/diseases/22228-postpartum-hemorrhage
O68,Labour and delivery complicated by fetal stress [distress],https://www.whattoexpect.com/pregnancy/pregnancy-health/complications/fetal-distress.aspx
O68.0,Labour and delivery complicated by fetal heart rate anomaly,https://bmcpregnancychildbirth.biomedcentral.com/articles/10.1186/s12884-017-1547-6
O68.1,Labour and delivery complicated by meconium in amniotic fluid,https://kidshealth.org/en/parents/meconium.html
O68.2,Labour and delivery complicated by fetal heart rate anomaly with meconium in amniotic fluid,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3919335/
O68.3,Labour and delivery complicated by biochemical evidence of fetal stress,https://icd.who.int/browse10/2019/en#O68.2
O68.8,Labour and delivery complicated by other evidence of fetal stress,https://www.pregnancybirthbaby.org.au/fetal-distress
O68.9,"Labour and delivery complicated by fetal stress, unspecified",https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O60-O77/O77-/O77.9
O69,Labour and delivery complicated by umbilical cord complications,https://www.webmd.com/baby/understanding-labor-delivery-complications-detection-treatment
O69.0,Labour and delivery complicated by prolapse of cord,https://en.wikipedia.org/wiki/Umbilical_cord_prolapse
O69.1,"Labour and delivery complicated by cord around neck, with compression",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5719938/
O69.2,"Labour and delivery complicated by other cord entanglement, with compression",https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O60-O77/O69-/O69.82X0
O69.3,Labour and delivery complicated by short cord,https://www.abclawcenters.com/practice-areas/prenatal-birth-injuries/fetus-or-newborn-medical-problems/short-umbilical-cord-and-hypoxic-ischemic-encephalopathy/
O69.4,Labour and delivery complicated by vasa praevia,https://www.webmd.com/baby/what-is-vasa-previa
O69.5,Labour and delivery complicated by vascular lesion of cord,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5719938/
O69.8,Labour and delivery complicated by other cord complications,https://www.nichd.nih.gov/health/topics/labor-delivery/topicinfo/complications
O69.9,"Labour and delivery complicated by cord complication, unspecified",https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O60-O77/O69-/O69.9XX0
O70,Perineal laceration during delivery,https://my.clevelandclinic.org/health/diseases/21212-vaginal-tears-during-childbirth
O70.0,First degree perineal laceration during delivery,https://my.clevelandclinic.org/health/diseases/21212-vaginal-tears-during-childbirth
O70.1,Second degree perineal laceration during delivery,https://www.healthline.com/health/pregnancy/2nd-degree-tear
O70.2,Third degree perineal laceration during delivery,https://www.rcog.org.uk/en/patients/patient-leaflets/third--or-fourth-degree-tear-during-childbirth/
O70.3,Fourth degree perineal laceration during delivery,https://www.rcog.org.uk/en/patients/patient-leaflets/third--or-fourth-degree-tear-during-childbirth/
O70.9,"Perineal laceration during delivery, unspecified",https://www.ncbi.nlm.nih.gov/books/NBK559068/
O71,Other obstetric trauma,https://www.mind.org.uk/information-support/types-of-mental-health-problems/postnatal-depression-and-perinatal-mental-health/ptsd-and-birth-trauma/
O71.0,Rupture of uterus before onset of labour,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/abnormalities-and-complications-of-labor-and-delivery/uterine-rupture
O71.1,Rupture of uterus during labour,https://www.birthinjuryhelpcenter.org/uterine-rupture.html
O71.2,Postpartum inversion of uterus,https://en.wikipedia.org/wiki/Uterine_inversion
O71.3,Obstetric laceration of cervix,https://medicalguidelines.msf.org/viewport/ONC/english/8-5-cervical-and-vaginal-tears-51417825.html
O71.4,Obstetric high vaginal laceration,https://my.clevelandclinic.org/health/diseases/21212-vaginal-tears-during-childbirth
O71.5,Other obstetric injury to pelvic organs,https://www.iuga.org/membership/special-interest-groups/obstetric-pelvic-floor-trauma
O71.6,Obstetric damage to pelvic joints and ligaments,https://my.clevelandclinic.org/health/diseases/22122-symphysis-pubis-dysfunction
O71.7,Obstetric haematoma of pelvis,https://pubmed.ncbi.nlm.nih.gov/20674137/
O71.8,Other specified obstetric trauma,https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O60-O77/O71-/O71.89
O71.9,"Obstetric trauma, unspecified",https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O60-O77/O71-/O71.9
O72,Postpartum haemorrhage,https://www.urmc.rochester.edu/encyclopedia/content.aspx?ContentTypeID=90&ContentID=P02486
O72.0,Third-stage haemorrhage,https://www.aafp.org/afp/2006/0315/p1025.html
O72.1,Other immediate postpartum haemorrhage,https://www.chop.edu/conditions-diseases/postpartum-hemorrhage
O72.2,Delayed and secondary postpartum haemorrhage,https://blog.thesullivangroup.com/understanding-secondary-postpartum-hemorrhage
O72.3,Postpartum coagulation defects,https://www.medscape.com/answers/275038-187558/how-is-coagulopathy-diagnosed-in-postpartum-hemorrhage-pph
O73,"Retained placenta and membranes, without haemorrhage",https://www.pregnancybirthbaby.org.au/retained-placenta
O73.0,Retained placenta without haemorrhage,https://www.pregnancybirthbaby.org.au/retained-placenta
O73.1,"Retained portions of placenta and membranes, without haemorrhage",https://www.pregnancybirthbaby.org.au/retained-placenta
O74,Complications of anaesthesia during labour and delivery,https://www.healthline.com/health/pregnancy/pain-general-anesthesia
O74.0,Aspiration pneumonitis due to anaesthesia during labour and delivery,https://www.ncbi.nlm.nih.gov/books/NBK539764/
O74.1,Other pulmonary complications of anaesthesia during labour and delivery,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3391736/
O74.2,Cardiac complications of anaesthesia during labour and delivery,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5637424/
O74.3,Central nervous system complications of anaesthesia during labour and delivery,https://icd.who.int/browse10/2019/en#/O74.0
O74.4,Toxic reaction to local anaesthesia during labour and delivery,https://pubmed.ncbi.nlm.nih.gov/34334660/
O74.5,Spinal and epidural anaesthesia-induced headache during labour and delivery,https://www.medicalnewstoday.com/articles/headaches-after-epidural
O74.6,Other complications of spinal and epidural anaesthesia during labour and delivery,https://www.nhs.uk/conditions/epidural/side-effects/
O74.7,Failed or difficult intubation during labour and delivery,https://pubs.asahq.org/anesthesiology/article/108/3/357/8266/Airway-Changes-during-Labor-and-Delivery
O74.8,Other complications of anaesthesia during labour and delivery,https://www.healthline.com/health/pregnancy/pain-general-anesthesia
O74.9,"Complication of anaesthesia during labour and delivery, unspecified",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3391736/
O75,"Other complications of labour and delivery, not elsewhere classified",https://icd.who.int/browse10/2016/en#/P04
O75.0,Maternal distress during labour and delivery,https://www.hindawi.com/journals/jobe/2012/462845/
O75.1,Shock during or following labour and delivery,https://www.thecplawyer.com/brain-injury/maternal-shock/
O75.2,"Pyrexia during labour, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O60-O77/O75-/O75.2
O75.3,Other infection during labour,https://mihp.utah.gov/during-pregnancy/complications-during-labor-and-birth
O75.4,Other complications of obstetric surgery and procedures,https://www.mayoclinic.org/tests-procedures/c-section/about/pac-20393655
O75.5,Delayed delivery after artificial rupture of membranes,https://www.msdmanuals.com/home/women-s-health-issues/complications-of-labor-and-delivery/prelabor-rupture-of-the-membranes-prom
O75.6,Delayed delivery after spontaneous or unspecified rupture of membranes,https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O60-O77/O75-/O75.5
O75.7,Vaginal delivery following previous caesarean section,https://www.mayoclinic.org/tests-procedures/vbac/about/pac-20395249
O75.8,Other specified complications of labour and delivery,https://www.nichd.nih.gov/health/topics/labor-delivery/topicinfo/complications
O75.9,"Complication of labour and delivery, unspecified",https://www.nichd.nih.gov/health/topics/labor-delivery/topicinfo/complications
O80,Single spontaneous delivery,https://www.whattoexpect.com/pregnancy/labor-signs
O80.0,Spontaneous vertex delivery,https://www.healthline.com/health/pregnancy/spontaneous-vaginal-delivery
O80.1,Spontaneous breech delivery,https://patient.info/doctor/breech-presentations
O80.8,Other single spontaneous delivery,https://www.healthline.com/health/pregnancy/spontaneous-vaginal-delivery
O80.9,"Single spontaneous delivery, unspecified",https://www.healthline.com/health/pregnancy/spontaneous-vaginal-delivery
O81,Single delivery by forceps and vacuum extractor,https://www.cerebralpalsyguide.com/birth-injury/forceps-vacuum-extractors/
O81.0,Low forceps delivery,https://www.childbirthinjuries.com/birth-injury/forceps-delivery-complications/
O81.1,Mid-cavity forceps delivery,https://www.mayoclinic.org/tests-procedures/forceps-delivery/about/pac-20394207
O81.2,Mid-cavity forceps with rotation,https://www.sciencedirect.com/topics/nursing-and-health-professions/forceps-delivery
O81.3,Other and unspecified forceps delivery,https://www.mayoclinic.org/tests-procedures/forceps-delivery/about/pac-20394207
O81.4,Vacuum extractor delivery,https://www.mayoclinic.org/tests-procedures/vacuum-extraction/about/pac-20395232
O81.5,Delivery by combination of forceps and vacuum extractor,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2672989/
O82,Single delivery by caesarean section,https://www.mayoclinic.org/tests-procedures/c-section/about/pac-20393655
O82.0,Delivery by elective caesarean section,https://www.mayoclinic.org/tests-procedures/c-section/about/pac-20393655
O82.1,Delivery by emergency caesarean section,https://www.mayoclinic.org/tests-procedures/c-section/about/pac-20393655
O82.2,Delivery by caesarean hysterectomy,https://emedicine.medscape.com/article/1848201-overview
O82.8,Other single delivery by caesarean section,https://www.mayoclinic.org/tests-procedures/c-section/about/pac-20393655
O82.9,"Delivery by caesarean section, unspecified",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3254156/
O83,Other assisted single delivery,https://patient.info/pregnancy/labour-childbirth/assisted-delivery
O83.0,Breech extraction,https://emedicine.medscape.com/article/83040-overview
O83.1,Other assisted breech delivery,https://my.clevelandclinic.org/health/diseases/21848-breech-baby
O83.2,Other manipulation-assisted delivery,https://patient.info/pregnancy/labour-childbirth/assisted-delivery
O83.3,Delivery of viable fetus in abdominal pregnancy,https://www.hindawi.com/journals/bmri/2014/102479/
O83.4,Destructive operation for delivery,https://www.gfmer.ch/Obstetrics_simplified/destructive_operations.htm
O83.8,Other specified assisted single delivery,https://icd.who.int/browse10/2010/en#!O80-O84
O83.9,"Assisted single delivery, unspecified",https://icd.who.int/browse10/2010/en#!O80-O84
O84,Multiple delivery,https://my.clevelandclinic.org/health/articles/9710-expecting-twins-or-triplets
O84.0,"Multiple delivery, all spontaneous",https://www.healthline.com/health/pregnancy/spontaneous-vaginal-delivery
O84.1,"Multiple delivery, all by forceps and vacuum extractor",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2672989/
O84.2,"Multiple delivery, all by caesarean section",https://healthcare.utah.edu/womenshealth/pregnancy-birth/multiple-c-sections.php
O84.8,Other multiple delivery,https://my.clevelandclinic.org/health/articles/9710-expecting-twins-or-triplets
O84.9,"Multiple delivery, unspecified",https://icd.who.int/browse10/2010/en#!O80-O84
O85,Puerperal sepsis,http://www.nhp.gov.in/disease/gynaecology-and-obstetrics/puerperal-sepsis
O86,Other puerperal infections,https://www.healthline.com/health/puerperal-infection
O86.0,Infection of obstetric surgical wound,https://www.medicalnewstoday.com/articles/324505
O86.1,Other infection of genital tract following delivery,https://www.healthline.com/health/puerperal-infection
O86.2,Urinary tract infection following delivery,https://www.whattoexpect.com/first-year/postpartum-health-and-care/bladder-urination-difficulties-postpartum/
O86.3,Other genitourinary tract infections following delivery,https://www.whattoexpect.com/first-year/postpartum-health-and-care/bladder-urination-difficulties-postpartum/
O86.4,Pyrexia of unknown origin following delivery,https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O85-O92/O86-/O86.4
O86.8,Other specified puerperal infections,http://www.nhp.gov.in/disease/gynaecology-and-obstetrics/puerperal-sepsis
O87,Venous complications and haemorrhoids in the puerperium,https://www.webmd.com/parenting/what-to-do-if-you-have-postpartum-hemorrhoids
O87.0,Superficial thrombophlebitis in the puerperium,https://www.msdmanuals.com/home/women-s-health-issues/postdelivery-period/postpartum-blood-clots
O87.1,Deep phlebothrombosis in the puerperium,https://www.whattoexpect.com/pregnancy/pregnancy-health/complications/deep-venous-thrombosis.aspx
O87.2,Haemorrhoids in the puerperium,https://www.webmd.com/parenting/what-to-do-if-you-have-postpartum-hemorrhoids
O87.3,Cerebral venous thrombosis in the puerperium,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6218358/
O87.8,Other venous complications in the puerperium,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8381608/
O87.9,"Venous complication in the puerperium, unspecified",https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O85-O92/O87-/O87.9
O88,Obstetric embolism,https://www.mayoclinic.org/diseases-conditions/amniotic-fluid-embolism/symptoms-causes/syc-20369324
O88.0,Obstetric air embolism,https://journals.lww.com/greenjournal/fulltext/2008/02001/air_embolism_during_pregnancy.2.aspx
O88.1,Amniotic fluid embolism,https://www.afesupport.org/what-is-amniotic-fluid-embolism/
O88.2,Obstetric blood-clot embolism,https://www.cdc.gov/ncbddd/dvt/features/blood-clots-pregnant-women.html
O88.3,Obstetric pyaemic and septic embolism,https://icd.who.int/browse10/2014/en#/O88
O88.8,Other obstetric embolism,https://www.mayoclinic.org/diseases-conditions/amniotic-fluid-embolism/symptoms-causes/syc-20369324
O89,Complications of anaesthesia during the puerperium,https://associationofanaesthetists-publications.onlinelibrary.wiley.com/doi/full/10.1111/anae.14141
O89.0,Pulmonary complications of anaesthesia during the puerperium,https://www.ncbi.nlm.nih.gov/medgen/929201
O89.1,Cardiac complications of anaesthesia during the puerperium,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5637424/
O89.2,Central nervous system complications of anaesthesia during the puerperium,https://academic.oup.com/bjaed/article/13/2/63/283709
O89.3,Toxic reaction to local anaesthesia during the puerperium,https://pubmed.ncbi.nlm.nih.gov/34334660/
O89.4,Spinal and epidural anaesthesia-induced headache during the puerperium,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5370299/
O89.5,Other complications of spinal and epidural anaesthesia during the puerperium,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2991651/
O89.6,Failed or difficult intubation during the puerperium,https://link.springer.com/article/10.1007/s12630-011-9491-9
O89.8,Other complications of anaesthesia during the puerperium,https://icd.who.int/browse10/2019/en#/O89.0
O89.9,"Complication of anaesthesia during the puerperium, unspecified",https://www.ncbi.nlm.nih.gov/medgen/929201
O90,"Complications of the puerperium, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O85-O92/O90-/O90.89
O90.0,Disruption of caesarean section wound,https://www.medicalnewstoday.com/articles/324505
O90.1,Disruption of perineal obstetric wound,https://www.rcog.org.uk/en/patients/tears/perineal-wound-dehiscence/
O90.2,Haematoma of obstetric wound,https://www.ncbi.nlm.nih.gov/books/NBK560753/
O90.3,Cardiomyopathy in the puerperium,https://www.webmd.com/parenting/what-is-postpartum-cardiomyopathy
O90.4,Postpartum acute renal failure,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4273687/
O90.5,Postpartum thyroiditis,https://www.chop.edu/conditions-diseases/postpartum-thyroiditis
O90.8,"Other complications of the puerperium, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O85-O92/O90-/O90.89
O90.9,"Complication of the puerperium, unspecified",https://icd.who.int/browse10/2016/en#/O90.2
O91,Infections of breast associated with childbirth,https://www.healthline.com/health/breast-infection
O91.0,Infection of nipple associated with childbirth,https://www.healthline.com/health/breast-infection
O91.1,Abscess of breast associated with childbirth,https://www.healthline.com/health/breast-abscess
O91.2,Nonpurulent mastitis associated with childbirth,https://www.glowm.com/section-view/heading/Puerperal%20Mastitis/item/142
O92,Other disorders of breast and lactation associated with childbirth,https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O85-O92/O92-/O92.79
O92.0,Retracted nipple associated with childbirth,https://www.healthline.com/health/nipple-retraction
O92.1,Cracked nipple associated with childbirth,https://en.wikipedia.org/wiki/Cracked_nipple
O92.2,Other and unspecified disorders of breast associated with childbirth,https://www.icd10data.com/ICD10CM/Codes/O00-O9A/O85-O92/O92-/O92.29
O92.3,Agalactia,https://www.thepigsite.com/articles/mastitis-metritis-agalactia-mma
