codigo,descripcion,url
F33.2,"Recurrent depressive disorder, current episode severe without psychotic symptoms",https://icd.who.int/browse10/2016/en#F32.0
F33.3,"Recurrent depressive disorder, current episode severe with psychotic symptoms",https://icd.who.int/browse10/2019/en#F33
F33.4,"Recurrent depressive disorder, currently in remission",https://www.opencounseling.com/hotlines-mx
F33.8,Other recurrent depressive disorders,https://www.mayoclinic.org/diseases-conditions/persistent-depressive-disorder/symptoms-causes/syc-20350929
F33.9,"Recurrent depressive disorder, unspecified",https://www.mayoclinic.org/diseases-conditions/depression/symptoms-causes/syc-20356007
F34,Persistent mood [affective] disorders,https://www.healthline.com/health/affective-disorders
F34.0,Cyclothymia,https://www.mayoclinic.org/es-es/diseases-conditions/cyclothymia/symptoms-causes/syc-20371275
F34.1,Dysthymia,https://www.mayoclinic.org/es-es/diseases-conditions/persistent-depressive-disorder/symptoms-causes/syc-20350929
F34.8,Other persistent mood [affective] disorders,https://www.healthline.com/health/affective-disorders
F34.9,"Persistent mood [affective] disorder, unspecified",https://www.mayoclinic.org/diseases-conditions/persistent-depressive-disorder/symptoms-causes/syc-20350929
F38,Other mood [affective] disorders,https://www.healthline.com/health/affective-disorders
F38.0,Other single mood [affective] disorders,https://www.healthline.com/health/affective-disorders
F38.1,Other recurrent mood [affective] disorders,https://www.healthline.com/health/affective-disorders
F38.8,Other specified mood [affective] disorders,https://www.hopkinsmedicine.org/health/conditions-and-diseases/mood-disorders
F39,Unspecified mood [affective] disorder,https://www.healthline.com/health/affective-disorders
F40,Phobic anxiety disorders,https://www.nimh.nih.gov/health/topics/anxiety-disorders
F40.0,Agoraphobia,https://www.nhs.uk/mental-health/conditions/agoraphobia/symptoms/
F40.1,Social phobias,https://www.healthline.com/health/anxiety/social-phobia
F40.2,Specific (isolated) phobias,https://www.mayoclinic.org/diseases-conditions/specific-phobias/symptoms-causes/syc-20355156
F40.8,Other phobic anxiety disorders,https://www.drakeinstitute.com/phobic-anxiety-disorders
F40.9,"Phobic anxiety disorder, unspecified",https://www.mayoclinic.org/diseases-conditions/anxiety/symptoms-causes/syc-20350961
F41,Other anxiety disorders,https://www.nimh.nih.gov/health/topics/anxiety-disorders
F41.0,Panic disorder [episodic paroxysmal anxiety],https://www.ncbi.nlm.nih.gov/medgen/923185
F41.1,Generalized anxiety disorder,https://www.nimh.nih.gov/health/topics/anxiety-disorders
F41.2,Mixed anxiety and depressive disorder,https://pubmed.ncbi.nlm.nih.gov/10788678/
F41.3,Other mixed anxiety disorders,https://theocdandanxietycenter.com/mixed-anxiety-depressive-disorder/
F41.8,Other specified anxiety disorders,https://www.mayoclinic.org/diseases-conditions/anxiety/symptoms-causes/syc-20350961
F41.9,"Anxiety disorder, unspecified",https://www.mayoclinic.org/diseases-conditions/anxiety/symptoms-causes/syc-20350961
F42,Obsessive-compulsive disorder,https://www.nhs.uk/mental-health/conditions/obsessive-compulsive-disorder-ocd/symptoms/
F42.0,Predominantly obsessional thoughts or ruminations,https://www.gatewayocd.com/rumination-ocd-symptoms-and-treatment/
F42.1,Predominantly compulsive acts [obsessional rituals],https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5125074/
F42.2,Mixed obsessional thoughts and acts,https://www.sciencedirect.com/topics/medicine-and-dentistry/diagnostic-and-statistical-manual-of-mental-disorders
F42.8,Other obsessive-compulsive disorders,https://www.mayoclinic.org/diseases-conditions/obsessive-compulsive-disorder/symptoms-causes/syc-20354432
F42.9,"Obsessive-compulsive disorder, unspecified",https://icd.who.int/browse10/2019/en#/F42
F43,"Reaction to severe stress, and adjustment disorders",https://www.hopkinsmedicine.org/health/conditions-and-diseases/adjustment-disorders
F43.0,Acute stress reaction,https://ada.com/conditions/acute-stress-disorder/
F43.1,Post-traumatic stress disorder,https://www.mind.org.uk/information-support/types-of-mental-health-problems/post-traumatic-stress-disorder-ptsd-and-complex-ptsd/symptoms/
F43.2,Adjustment disorders,https://www.mayoclinic.org/diseases-conditions/adjustment-disorders/symptoms-causes/syc-20355224
F43.8,Other reactions to severe stress,https://www.webmd.com/balance/stress-management/stress-symptoms-effects_of-stress-on-the-body
F43.9,"Reaction to severe stress, unspecified",https://patient.info/mental-health/stress-management/acute-stress-reaction
F44,Dissociative [conversion] disorders,https://www.mayoclinic.org/diseases-conditions/conversion-disorder/symptoms-causes/syc-20355197
F44.0,Dissociative amnesia,https://www.mayoclinic.org/diseases-conditions/dissociative-disorders/symptoms-causes/syc-20355215
F44.1,Dissociative fugue,https://www.webmd.com/mental-health/dissociative-fugue
F44.2,Dissociative stupor,https://www.nhs.uk/conditions/dissociative-disorders/
F44.3,Trance and possession disorders,https://www.mayoclinic.org/diseases-conditions/dissociative-disorders/symptoms-causes/syc-20355215
F44.4,Dissociative motor disorders,https://www.mayoclinic.org/diseases-conditions/dissociative-disorders/symptoms-causes/syc-20355215
F44.5,Dissociative convulsions,https://epilepsysociety.org.uk/non-epileptic-seizures
F44.6,Dissociative anaesthesia and sensory loss,https://en.wikipedia.org/wiki/Dissociated_sensory_loss
F44.7,Mixed dissociative [conversion] disorders,https://www.mayoclinic.org/diseases-conditions/conversion-disorder/symptoms-causes/syc-20355197
F44.8,Other dissociative [conversion] disorders,https://www.mayoclinic.org/diseases-conditions/conversion-disorder/symptoms-causes/syc-20355197
F44.9,"Dissociative [conversion] disorder, unspecified",https://medlineplus.gov/ency/article/000954.htm
F45,Somatoform disorders,https://my.clevelandclinic.org/health/diseases/17976-somatic-symptom-disorder-in-adults
F45.0,Somatization disorder,https://my.clevelandclinic.org/health/diseases/17976-somatic-symptom-disorder-in-adults
F45.1,Undifferentiated somatoform disorder,https://www.aafp.org/afp/2007/1101/p1333.html
F45.2,Hypochondriacal disorder,https://www.mayoclinic.org/diseases-conditions/illness-anxiety-disorder/symptoms-causes/syc-20373782
F45.3,Somatoform autonomic dysfunction,https://icd.who.int/browse10/2019/en#F45.2
F45.4,Persistent somatoform pain disorder,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6415627/
F45.8,Other somatoform disorders,https://www.webmd.com/mental-health/somatoform-disorders-symptoms-types-treatment
F45.9,"Somatoform disorder, unspecified",https://my.clevelandclinic.org/health/diseases/17976-somatic-symptom-disorder-in-adults
F48,Other neurotic disorders,https://www.verywellhealth.com/neurosis-definition-5189476
F48.0,Neurasthenia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1071745/
F48.1,Depersonalization-derealization syndrome,https://my.clevelandclinic.org/health/diseases/9791-depersonalizationderealization-disorder
F48.8,Other specified neurotic disorders,https://icd.who.int/browse10/2016/en#/F48.0
F48.9,"Neurotic disorder, unspecified",https://kidshealth.org/Nemours/en/parents/az-mental-nonpsychotic.html
F50,Eating disorders,https://www.nationaleatingdisorders.org/warning-signs-and-symptoms
F50.0,Anorexia nervosa,https://www.mayoclinic.org/es-es/diseases-conditions/anorexia-nervosa/symptoms-causes/syc-20353591
F50.1,Atypical anorexia nervosa,https://www.eatingdisorderhope.com/blog/atypical-anorexia-signs-symptoms
F50.2,Bulimia nervosa,https://www.mayoclinic.org/es-es/diseases-conditions/bulimia/symptoms-causes/syc-20353615
F50.3,Atypical bulimia nervosa,https://withinhealth.com/learn/atypical-bulimia-nervosa
F50.4,Overeating associated with other psychological disturbances,https://www.eatingdisorderhope.com/information/binge-eating-disorder
F50.5,Vomiting associated with other psychological disturbances,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1378567/
F50.8,Other eating disorders,https://www.nationaleatingdisorders.org/warning-signs-and-symptoms
F50.9,"Eating disorder, unspecified",https://www.nationaleatingdisorders.org/unspecified-feeding-or-eating-disorder
F51,Nonorganic sleep disorders,https://www.mayoclinic.org/diseases-conditions/sleep-disorders/symptoms-causes/syc-20354018
F51.0,Nonorganic insomnia,https://www.pulmonologyadvisor.com/home/decision-support-in-medicine/pulmonary-medicine/insomnia/
F51.1,Nonorganic hypersomnia,https://www.abeautifulmindclinic.com/sleep-disorders
F51.2,Nonorganic disorder of the sleep-wake schedule,https://www.mayoclinic.org/diseases-conditions/sleep-disorders/symptoms-causes/syc-20354018
F51.3,Sleepwalking [somnambulism],https://www.mayoclinic.org/diseases-conditions/sleepwalking/symptoms-causes/syc-20353506
F51.4,Sleep terrors [night terrors],https://www.mayoclinic.org/diseases-conditions/sleep-terrors/symptoms-causes/syc-20353524
F51.5,Nightmares,https://www.nhs.uk/conditions/night-terrors/
F51.8,Other nonorganic sleep disorders,https://www.mayoclinic.org/diseases-conditions/sleep-disorders/symptoms-causes/syc-20354018
F51.9,"Nonorganic sleep disorder, unspecified",https://icd.who.int/browse10/2010/en#/F50
F52,"Sexual dysfunction, not caused by organic disorder or disease",https://gesund.bund.de/en/icd-code-search/f52
F52.0,Lack or loss of sexual desire,https://www.nhs.uk/conditions/loss-of-libido/
F52.1,Sexual aversion and lack of sexual enjoyment,https://my.clevelandclinic.org/health/diseases/9121-sexual-dysfunction
F52.2,Failure of genital response,https://icd.who.int/browse10/2019/en#/F52.2
F52.3,Orgasmic dysfunction,https://www.healthline.com/health/orgasmic-dysfunction
F52.4,Premature ejaculation,https://familydoctor.org/condition/premature-ejaculation/
F52.5,Nonorganic vaginismus,https://www.webmd.com/women/guide/vaginismus-causes-symptoms-treatments
F52.6,Nonorganic dyspareunia,https://en.wikipedia.org/wiki/Dyspareunia
F52.7,Excessive sexual drive,https://www.healthline.com/health/high-libido
F52.8,"Other sexual dysfunction, not caused by organic disorder or disease",https://gesund.bund.de/en/icd-code-search/f52
F52.9,"Unspecified sexual dysfunction, not caused by organic disorder or disease",https://gesund.bund.de/en/icd-code-search/f52
F53,"Mental and behavioural disorders associated with the puerperium, not elsewhere classified",https://icd.who.int/browse10/2019/en#/F53.0
F53.0,"Mild mental and behavioural disorders associated with the puerperium, not elsewhere classified",https://icd.who.int/browse10/2016/en#/F53.1
F53.1,"Severe mental and behavioural disorders associated with the puerperium, not elsewhere classified",https://icd.who.int/browse10/2019/en#/F53.0
F53.8,"Other mental and behavioural disorders associated with the puerperium, not elsewhere classified",https://icd.who.int/browse10/2019/en#/F53.0
F53.9,"Puerperal mental disorder, unspecified",https://www.rcpsych.ac.uk/mental-health/problems-disorders/postpartum-psychosis
F54,Psychological and behavioural factors associated with disorders or diseases classified elsewhere,https://www.unboundmedicine.com/icd/view/ICD-10-CM/931167/all/F54___Psychological_and_behavioral_factors_associated_with_disorders_or_diseases_classified_elsewhere
F55,Abuse of non-dependence-producing substances,https://www.who.int/substance_abuse/terminology/ICD10ClinicalDiagnosis.pdf
F59,Unspecified behavioural syndromes associated with physiological disturbances and physical factors,https://www.novusbio.com/diseases/behavioral-syndrome-associated-with-physiological-disturbance-and-physical-factors
F60,Specific personality disorders,https://www.mayoclinic.org/diseases-conditions/personality-disorders/symptoms-causes/syc-20354463
F60.0,Paranoid personality disorder,https://my.clevelandclinic.org/health/diseases/9784-paranoid-personality-disorder
F60.1,Schizoid personality disorder,https://www.webmd.com/mental-health/mental-health-schizoid-personality-disorder
F60.2,Dissocial personality disorder,https://patient.info/doctor/dissocial-personality-disorder
F60.3,Emotionally unstable personality disorder,https://www.priorygroup.com/mental-health/personality-disorder-treatment/emotionally-unstable-personality-disorder-eupd
F60.4,Histrionic personality disorder,https://my.clevelandclinic.org/health/diseases/9743-histrionic-personality-disorder
F60.5,Anankastic personality disorder,https://en.wikipedia.org/wiki/Obsessive%E2%80%93compulsive_personality_disorder
F60.6,Anxious [avoidant] personality disorder,https://my.clevelandclinic.org/health/diseases/9761-avoidant-personality-disorder
F60.7,Dependent personality disorder,https://my.clevelandclinic.org/health/diseases/9783-dependent-personality-disorder
F60.8,Other specific personality disorders,https://www.mayoclinic.org/diseases-conditions/personality-disorders/symptoms-causes/syc-20354463
F60.9,"Personality disorder, unspecified",https://thriveworks.com/blog/unspecified-personality-disorder-causes-symptoms-treatment-dsm-5-301-9-f60-9/
F61,Mixed and other personality disorders,https://www.verywellmind.com/personality-disorder-1067103
F62,"Enduring personality changes, not attributable to brain damage and disease",https://icd.who.int/browse10/2019/en#/F62.0
F62.0,Enduring personality change after catastrophic experience,https://www.patientslikeme.com/conditions/enduring-personality-change-after-catastrophic-experience
F62.1,Enduring personality change after psychiatric illness,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5042633/
F62.8,Other enduring personality changes,https://www.patientslikeme.com/conditions/enduring-personality-change-after-catastrophic-experience
F62.9,"Enduring personality change, unspecified",https://icd.who.int/browse10/2019/en#/F62.0
F63,Habit and impulse disorders,https://www.crosscreekhospital.com/behavioral-disorders/impulse-control/signs-effects/
F63.0,Pathological gambling,https://www.mayoclinic.org/diseases-conditions/compulsive-gambling/symptoms-causes/syc-20355178
F63.1,Pathological fire-setting [pyromania],https://www.healthline.com/health/pyromania
F63.2,Pathological stealing [kleptomania],https://www.mayoclinic.org/diseases-conditions/kleptomania/symptoms-causes/syc-20364732
F63.3,Trichotillomania,https://rarediseases.org/rare-diseases/trichotillomania/
F63.8,Other habit and impulse disorders,https://www.crosscreekhospital.com/behavioral-disorders/impulse-control/signs-effects/
F63.9,"Habit and impulse disorder, unspecified",https://www.crosscreekhospital.com/behavioral-disorders/impulse-control/signs-effects/
F64,Gender identity disorders,https://www.verywellmind.com/gender-dysphoria-5085081
F64.0,Transsexualism,https://www.sciencedirect.com/topics/medicine-and-dentistry/transsexualism
F64.1,Dual-role transvestism,https://thriveworks.com/blog/transvestic-disorder-symptoms-treatments/
F64.2,Gender identity disorder of childhood,https://www.childrenshospital.org/conditions-and-treatments/conditions/g/gender-dysphoria/diagnosis-and-treatment
F64.8,Other gender identity disorders,https://www.verywellmind.com/gender-dysphoria-5085081
F64.9,"Gender identity disorder, unspecified",https://en.wikipedia.org/wiki/Gender_dysphoria
F65,Disorders of sexual preference,https://bmcpsychiatry.biomedcentral.com/articles/10.1186/s12888-016-0767-z
F65.0,Fetishism,https://hhma.org/healthadvisor/aha-fetishis-bha/
F65.1,Fetishistic transvestism,https://www.msdmanuals.com/professional/psychiatric-disorders/paraphilic-disorders/transvestic-disorder
F65.2,Exhibitionism,https://psychcentral.com/disorders/exhibitionism-symptoms
F65.3,Voyeurism,https://www.verywellmind.com/what-is-voyeuristic-disorder-5094124
F65.4,Paedophilia,https://www.msdmanuals.com/home/mental-health-disorders/paraphilias-and-paraphilic-disorders/pedophilia
F65.5,Sadomasochism,https://www.mentalhelp.net/sexual-disorders/sexual-masochism-and-sadism/
F65.6,Multiple disorders of sexual preference,https://icd.who.int/browse10/2016/en#F65
F65.8,Other disorders of sexual preference,https://bmcpsychiatry.biomedcentral.com/articles/10.1186/s12888-016-0767-z
F65.9,"Disorder of sexual preference, unspecified",https://icd.who.int/browse10/2016/en#F65
F66,Psychological and behavioural disorders associated with sexual development and orientation,https://pubmed.ncbi.nlm.nih.gov/14503280/
F66.0,Sexual maturation disorder,https://en.wikipedia.org/wiki/Sexual_maturation_disorder
F66.1,Egodystonic sexual orientation,https://en.wikipedia.org/wiki/Ego-dystonic_sexual_orientation
F66.2,Sexual relationship disorder,https://www.verywellhealth.com/sexual-relationship-disorder-5093411
F66.8,Other psychosexual development disorders,https://www.privatepsychiatry.co.uk/psychosexual-disorders
F66.9,"Psychosexual development disorder, unspecified",https://icd.who.int/browse10/2019/en#F66.1
F68,Other disorders of adult personality and behaviour,https://icd.who.int/browse10/2016/en#/F60-F69
F68.0,Elaboration of physical symptoms for psychological reasons,https://pubmed.ncbi.nlm.nih.gov/14503301/
F68.1,"Intentional production or feigning of symptoms or disabilities, either physical or psychological [factitious disorder]",https://my.clevelandclinic.org/health/diseases/9832-an-overview-of-factitious-disorders
F68.8,Other specified disorders of adult personality and behaviour,https://icd.who.int/browse10/2016/en#/F60-F69
F69,Unspecified disorder of adult personality and behaviour,https://icd.who.int/browse10/2016/en#/F60-F69
F70,Mild mental retardation,https://www.webmd.com/parenting/baby/child-intellectual-disability
F70.0,"Mild mental retardation with the statement of no, or minimal, impairment of behaviour",https://icd.who.int/browse10/2019/en#/F70.1
F70.1,Mild mental retardation : significant impairment of behaviour requiring attention or treatment,https://icd.who.int/browse10/2010/en#!F70.1
F70.8,Mild mental retardation : other impairments of behaviour,https://en.wikipedia.org/wiki/Intellectual_disability
F70.9,Mild mental retardation without mention of impairment of behaviour,https://icd.who.int/browse10/2019/en#/F70.1
F71,Moderate mental retardation,https://www.webmd.com/parenting/baby/child-intellectual-disability
F71.0,"Moderate mental retardation with the statement of no, or minimal, impairment of behaviour",https://icd.who.int/browse10/2019/en#/F70.1
F71.1,Moderate mental retardation : significant impairment of behaviour requiring attention or treatment,https://icd.who.int/browse10/2010/en#!F70.1
F71.8,Moderate mental retardation : other impairments of behaviour,https://www.webmd.com/parenting/baby/child-intellectual-disability
F71.9,Moderate mental retardation without mention of impairment of behaviour,https://icd.who.int/browse10/2010/en#!F70.1
F72,Severe mental retardation,https://www.webmd.com/parenting/baby/child-intellectual-disability
F72.0,"Severe mental retardation with the statement of no, or minimal, impairment of behaviour",https://icd.who.int/browse10/2019/en#/F70.1
F72.1,Severe mental retardation : significant impairment of behaviour requiring attention or treatment,https://icd.who.int/browse10/2010/en#!F70.1
F72.8,Severe mental retardation : other impairments of behaviour,https://en.wikipedia.org/wiki/Intellectual_disability
F72.9,Severe mental retardation without mention of impairment of behaviour,https://icd.who.int/browse10/2010/en#!F70.1
F73,Profound mental retardation,https://www.webmd.com/parenting/baby/child-intellectual-disability
F73.0,"Profound mental retardation with the statement of no, or minimal, impairment of behaviour",https://icd.who.int/browse10/2019/en#/F70.1
F73.1,Profound mental retardation : significant impairment of behaviour requiring attention or treatment,https://icd.who.int/browse10/2019/en#/F70.1
F73.8,Profound mental retardation : other impairments of behaviour,https://www.webmd.com/parenting/baby/child-intellectual-disability
F73.9,Profound mental retardation without mention of impairment of behaviour,https://icd.who.int/browse10/2019/en#/F70.1
F78,Other mental retardation,https://www.webmd.com/parenting/baby/child-intellectual-disability
F78.0,"Other mental retardation with the statement of no, or minimal, impairment of behaviour",https://icd.who.int/browse10/2019/en#/F70.1
F78.1,Other mental retardation : significant impairment of behaviour requiring attention or treatment,https://icd.who.int/browse10/2019/en#/F70.1
F78.8,Other mental retardation : other impairments of behaviour,https://www.webmd.com/parenting/baby/child-intellectual-disability
F78.9,Other mental retardation without mention of impairment of behaviour,https://icd.who.int/browse10/2010/en#!F70.1
F79,Unspecified mental retardation,https://www.healthline.com/health/mental-retardation
F79.0,"Unspecified mental retardation with the statement of no, or minimal, impairment of behaviour",https://icd.who.int/browse10/2019/en#/F70.1
F79.1,Unspecified mental retardation : significant impairment of behaviour requiring attention or treatment,https://icd.who.int/browse10/2019/en#/F70.1
F79.8,Unspecified mental retardation : other impairments of behaviour,https://icd.who.int/browse10/2019/en#/F70.1
F79.9,Unspecified mental retardation without mention of impairment of behaviour,https://icd.who.int/browse10/2010/en#!F70.1
F80,Specific developmental disorders of speech and language,https://www.healthline.com/health/mixed-receptive-expressive-language-disorder
F80.0,Specific speech articulation disorder,https://childmind.org/guide/quick-guide-to-speech-sound-disorder/
F80.1,Expressive language disorder,https://www.understood.org/articles/en/what-is-expressive-language-disorder
F80.2,Receptive language disorder,https://www.understood.org/articles/en/what-is-receptive-language-disorder
F80.3,Acquired aphasia with epilepsy [Landau-Kleffner],https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3162843/
F80.8,Other developmental disorders of speech and language,https://www.pennmedicine.org/for-patients-and-visitors/patient-information/conditions-treated-a-to-z/speech-and-language-disorders
F80.9,"Developmental disorder of speech and language, unspecified",https://thriveworks.com/blog/language-disorder/
F81,Specific developmental disorders of scholastic skills,https://www.babymhospital.org/BMH_MJ/index.php/BMHMJ/article/view/64/312
F81.0,Specific reading disorder,https://www.nichd.nih.gov/health/topics/reading/conditioninfo/symptoms
F81.1,Specific spelling disorder,https://www.healthline.com/health/what-is-dysgraphia
F81.2,Specific disorder of arithmetical skills,https://www.dyslexia.uk.net/specific-learning-difficulties/dyscalculia/
F81.3,Mixed disorder of scholastic skills,https://icd.who.int/browse10/2019/en#F81.1
F81.8,Other developmental disorders of scholastic skills,https://www.babymhospital.org/BMH_MJ/index.php/BMHMJ/article/view/64/312
F81.9,"Developmental disorder of scholastic skills, unspecified",https://icd.who.int/browse10/2019/en#F81.1
F82,Specific developmental disorder of motor function,https://www.mindyra.com/solutions/child/developmentalcoordinationdisorder
F83,Mixed specific developmental disorders,https://en.wikipedia.org/wiki/Specific_developmental_disorder
F84,Pervasive developmental disorders,https://www.brainbalancecenters.com/blog/signs-and-symptoms-of-pdd-nos
F84.0,Childhood autism,https://www.nhs.uk/conditions/autism/signs/children/
F84.1,Atypical autism,https://www.elemy.com/studio/types-of-autism/atypical/
F84.2,Rett syndrome,https://www.rettsyndrome.org/about-rett-syndrome/what-is-rett-syndrome/
F84.3,Other childhood disintegrative disorder,https://patient.info/doctor/childhood-disintegrative-disorder-hellers-syndrome
F84.4,Overactive disorder associated with mental retardation and stereotyped movements,https://en.wikipedia.org/wiki/Pervasive_developmental_disorder
F84.5,Asperger syndrome,https://www.nationwidechildrens.org/conditions/aspergers-syndrome
F84.8,Other pervasive developmental disorders,https://www.ninds.nih.gov/Disorders/All-Disorders/Pervasive-Developmental-Disorders-Information-Page
F84.9,"Pervasive developmental disorder, unspecified",https://www.brainbalancecenters.com/blog/signs-and-symptoms-of-pdd-nos
F88,Other disorders of psychological development,https://icd.who.int/browse10/2014/en#/F80-F89
F89,Unspecified disorder of psychological development,https://www.theravive.com/therapedia/unspecified-neurodevelopmental-disorder-dsm--5-315.9-(f89)
F90,Hyperkinetic disorders,https://www.jpeds.com/article/S0022-3476(57)80257-1/fulltext
F90.0,Disturbance of activity and attention,https://www.nimh.nih.gov/health/topics/attention-deficit-hyperactivity-disorder-adhd
F90.1,Hyperkinetic conduct disorder,https://www.jpeds.com/article/S0022-3476(57)80257-1/fulltext
F90.8,Other hyperkinetic disorders,https://www.uptodate.com/contents/hyperkinetic-movement-disorders-in-children
F90.9,"Hyperkinetic disorder, unspecified",https://www.qandadhd.com/diagnostic-criteria
F91,Conduct disorders,https://childmind.org/guide/quick-guide-to-conduct-disorder/
F91.0,Conduct disorder confined to the family context,https://www.jkacap.org/journal/view.html?spage=287&volume=8&number=2
F91.1,Unsocialized conduct disorder,https://childmind.org/guide/quick-guide-to-conduct-disorder/
F91.2,Socialized conduct disorder,https://www.aacap.org/AACAP/Families_and_Youth/Facts_for_Families/FFF-Guide/Conduct-Disorder-033.aspx
F91.3,Oppositional defiant disorder,https://www.hopkinsmedicine.org/health/conditions-and-diseases/oppositional-defiant-disorder
F91.8,Other conduct disorders,https://childmind.org/guide/quick-guide-to-conduct-disorder/
F91.9,"Conduct disorder, unspecified",https://childmind.org/guide/quick-guide-to-conduct-disorder/
F92,Mixed disorders of conduct and emotions,https://icd.who.int/browse10/2019/en#/F92.0
F92.0,Depressive conduct disorder,https://www.hopkinsmedicine.org/health/conditions-and-diseases/conduct-disorder
F92.8,Other mixed disorders of conduct and emotions,https://icd.who.int/browse10/2019/en#/F92.0
F92.9,"Mixed disorder of conduct and emotions, unspecified",https://my.clevelandclinic.org/health/diseases/21760-adjustment-disorder
F93,Emotional disorders with onset specific to childhood,http://www.spitalmures.ro/_files/protocoale_terapeutice/medicina%20de%20familie/emotional_disorders.pdf
F93.0,Separation anxiety disorder of childhood,https://www.mayoclinic.org/diseases-conditions/separation-anxiety-disorder/symptoms-causes/syc-20377455
F93.1,Phobic anxiety disorder of childhood,https://www.cedars-sinai.org/health-library/diseases-and-conditions---pediatrics/p/phobias-in-children.html
F93.2,Social anxiety disorder of childhood,https://raisingchildren.net.au/toddlers/health-daily-care/mental-health/social-anxiety
F93.3,Sibling rivalry disorder,https://www.mayoclinic.org/healthy-lifestyle/childrens-health/in-depth/sibling-rivalry/art-20046568
F93.8,Other childhood emotional disorders,https://debh.exceptionalchildren.org/behavior-disorders-definitions-characteristics-related-information
F93.9,"Childhood emotional disorder, unspecified",https://icd.who.int/browse10/2016/en#F93.2
F94,Disorders of social functioning with onset specific to childhood and adolescence,https://icd.who.int/browse10/2016/en#F93.2
F94.0,Elective mutism,https://en.wikipedia.org/wiki/Elective_mutism
F94.1,Reactive attachment disorder of childhood,https://my.clevelandclinic.org/health/diseases/17904-reactive-attachment-disorder
F94.2,Disinhibited attachment disorder of childhood,https://www.healthline.com/health/disinhibited-social-engagement-disorder
F94.8,Other childhood disorders of social functioning,https://www.ncbi.nlm.nih.gov/medgen/578685
F94.9,"Childhood disorder of social functioning, unspecified",https://icd.who.int/browse10/2016/en#F93.2
F95,Tic disorders,https://www.healthline.com/health/chronic-motor-tic-disorder
F95.0,Transient tic disorder,https://www.mountsinai.org/health-library/diseases-conditions/transient-tic-disorder
F95.1,Chronic motor or vocal tic disorder,https://www.mountsinai.org/health-library/diseases-conditions/chronic-motor-tic-disorder
F95.2,Combined vocal and multiple motor tic disorder [de la Tourette],https://icd.who.int/browse10/2016/en#/F95.2
F95.8,Other tic disorders,https://www.healthline.com/health/chronic-motor-tic-disorder
F95.9,"Tic disorder, unspecified",https://www.theravive.com/therapedia/other-specified-tic-disorder-dsm--5-307.20-(f95.9)
F98,Other behavioural and emotional disorders with onset usually occurring in childhood and adolescence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5803568/
F98.0,Nonorganic enuresis,https://www.webmd.com/mental-health/enuresis
F98.1,Nonorganic encopresis,https://www.aafp.org/afp/1999/0415/p2171.html
F98.2,Feeding disorder of infancy and childhood,https://en.wikipedia.org/wiki/Feeding_disorder
F98.3,Pica of infancy and childhood,https://kidshealth.org/en/parents/pica.html
F98.4,Stereotyped movement disorders,https://www.webmd.com/mental-health/mental-health-stereotypic-movement-disorder
F98.5,Stuttering [stammering],https://www.mayoclinic.org/diseases-conditions/stuttering/symptoms-causes/syc-20353572
F98.6,Cluttering,https://www.speechirl.com/what-is-cluttering
F98.8,Other specified behavioural and emotional disorders with onset usually occurring in childhood and adolescence,https://www.icd10data.com/ICD10CM/Codes/F01-F99/F90-F98/F98-/F98.9
F98.9,Unspecified behavioural and emotional disorders with onset usually occurring in childhood and adolescence,https://icd.who.int/browse10/2016/en#/F90-F98
F99,"Mental disorder, not otherwise specified",https://www.verywellmind.com/what-is-personality-disorder-not-otherwise-specified-425183
G00,"Bacterial meningitis, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/G00-G99/G00-G09/G00-/G00.9
G00.0,Haemophilus meningitis,https://www.cdc.gov/hi-disease/about/symptoms.html
G00.1,Pneumococcal meningitis,https://www.healthline.com/health/meningitis-pneumococcal
G00.2,Streptococcal meningitis,https://www.mayoclinic.org/diseases-conditions/meningitis/symptoms-causes/syc-20350508
G00.3,Staphylococcal meningitis,https://medlineplus.gov/ency/article/000613.htm
G00.8,Other bacterial meningitis,https://www.hopkinsmedicine.org/health/conditions-and-diseases/bacterial-meningitis
G00.9,"Bacterial meningitis, unspecified",https://www.medicalnewstoday.com/articles/9276
G01,Meningitis in bacterial diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/G00-G99/G00-G09/G00-/G00.9
G02,Meningitis in other infectious and parasitic diseases classified elsewhere,https://icd.who.int/browse10/2019/en#/G02.0
G02.0,Meningitis in viral diseases classified elsewhere,https://gesund.bund.de/en/icd-code-search/g02-0
G02.1,Meningitis in mycoses,https://www.cdc.gov/meningitis/fungal.html
G02.8,Meningitis in other specified infectious and parasitic diseases classified elsewhere,https://icd.who.int/browse10/2019/en#/G02.0
G03,Meningitis due to other and unspecified causes,http://cdek.wustl.edu/icd10/G03/
G03.0,Nonpyogenic meningitis,https://www.novusbio.com/diseases/nonpyogenic-meningitis
G03.1,Chronic meningitis,https://www.nejm.org/doi/full/10.1056/NEJMra2032996
