codigo,descripcion,url
I48.9,"Atrial fibrillation and atrial flutter, unspecified",https://www.msdmanuals.com/home/heart-and-blood-vessel-disorders/abnormal-heart-rhythms/atrial-fibrillation-and-atrial-flutter
I49,Other cardiac arrhythmias,https://www.mayoclinic.org/diseases-conditions/heart-arrhythmia/symptoms-causes/syc-20350668
I49.0,Ventricular fibrillation and flutter,https://www.ucsfhealth.org/conditions/ventricular-fibrillation/symptoms
I49.1,Atrial premature depolarization,https://www.webmd.com/heart-disease/atrial-fibrillation/premature-atrial-contractions
I49.2,Junctional premature depolarization,https://wikem.org/wiki/Premature_junctional_contraction
I49.3,Ventricular premature depolarization,https://www.umcvc.org/conditions-treatments/premature-ventricular-contractions-pvcs-and-premature
I49.4,Other and unspecified premature depolarization,http://cdek.wustl.edu/icd10/I49.3/
I49.5,Sick sinus syndrome,https://www.hopkinsmedicine.org/health/conditions-and-diseases/sick-sinus-syndrome
I49.8,Other specified cardiac arrhythmias,https://www.mayoclinic.org/diseases-conditions/heart-arrhythmia/symptoms-causes/syc-20350668
I49.9,"Cardiac arrhythmia, unspecified",https://www.mayoclinic.org/diseases-conditions/heart-arrhythmia/symptoms-causes/syc-20350668
I50,Heart failure,https://www.nhs.uk/conditions/heart-failure/symptoms/
I50.0,Congestive heart failure,https://www.mayoclinic.org/diseases-conditions/heart-failure/symptoms-causes/syc-20373142
I50.1,Left ventricular failure,https://www.baptisthealth.com/services/heart-care/conditions/left-sided-heart-failure
I50.9,"Heart failure, unspecified",https://www.mayoclinic.org/diseases-conditions/heart-failure/symptoms-causes/syc-20373142
I51,Complications and ill-defined descriptions of heart disease,https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A/I51-
I51.0,"Cardiac septal defect, acquired",https://www.mayoclinic.org/diseases-conditions/atrial-septal-defect/symptoms-causes/syc-20369715
I51.1,"Rupture of chordae tendineae, not elsewhere classified",http://cdek.wustl.edu/icd10/I51.1/
I51.2,"Rupture of papillary muscle, not elsewhere classified",https://www.ncbi.nlm.nih.gov/books/NBK499976/
I51.3,"Intracardiac thrombosis, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A/I51-/I51.3
I51.4,"Myocarditis, unspecified",https://www.mayoclinic.org/diseases-conditions/cardiomyopathy/symptoms-causes/syc-20370709
I51.5,Myocardial degeneration,https://www.mayoclinic.org/diseases-conditions/myocardial-ischemia/symptoms-causes/syc-20375417
I51.6,"Cardiovascular disease, unspecified",https://www.mayoclinic.org/diseases-conditions/heart-disease/symptoms-causes/syc-20353118
I51.7,Cardiomegaly,https://www.healthline.com/health/mild-cardiomegaly
I51.8,Other ill-defined heart diseases,https://www.mayoclinic.org/diseases-conditions/heart-disease/symptoms-causes/syc-20353118
I51.9,"Heart disease, unspecified",https://www.mayoclinic.org/diseases-conditions/heart-failure/symptoms-causes/syc-20373142
I52,Other heart disorders in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A/I52-/I52
I52.0,Other heart disorders in bacterial diseases classified elsewhere,https://icd.who.int/browse10/2019/en#/I32.8
I52.1,Other heart disorders in other infectious and parasitic diseases classified elsewhere,http://apps.who.int/classifications/icd10/browse/2016/en#/I52.8
I52.8,Other heart disorders in other diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A/I52-/I52
I60,Subarachnoid haemorrhage,https://www.hopkinsmedicine.org/health/conditions-and-diseases/subarachnoid-hemorrhage
I60.0,Subarachnoid haemorrhage from carotid siphon and bifurcation,https://case.edu/med/neurology/NR/SubarachnoidHemorrhag3%20Pcom.htm
I60.1,Subarachnoid haemorrhage from middle cerebral artery,https://case.edu/med/neurology/NR/SubarachnoidHemorrhag3%20Pcom.htm
I60.2,Subarachnoid haemorrhage from anterior communicating artery,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4630364/
I60.3,Subarachnoid haemorrhage from posterior communicating artery,https://case.edu/med/neurology/NR/SubarachnoidHemorrhag3%20Pcom.htm
I60.4,Subarachnoid haemorrhage from basilar artery,https://case.edu/med/neurology/NR/SubarachnoidHemorrhag3%20Bas1.htm
I60.5,Subarachnoid haemorrhage from vertebral artery,https://bmcneurol.biomedcentral.com/articles/10.1186/s12883-019-1487-z
I60.6,Subarachnoid haemorrhage from other intracranial arteries,https://www.mayoclinic.org/diseases-conditions/subarachnoid-hemorrhage/symptoms-causes/syc-20361009
I60.7,"Subarachnoid haemorrhage from intracranial artery, unspecified",https://www.mayoclinic.org/diseases-conditions/subarachnoid-hemorrhage/symptoms-causes/syc-20361009
I60.8,Other subarachnoid haemorrhage,https://www.hopkinsmedicine.org/health/conditions-and-diseases/subarachnoid-hemorrhage
I60.9,"Subarachnoid haemorrhage, unspecified",https://www.mayoclinic.org/diseases-conditions/subarachnoid-hemorrhage/symptoms-causes/syc-20361009
I61,Intracerebral haemorrhage,https://my.clevelandclinic.org/health/diseases/14480-brain-bleed-hemorrhage-intracranial-hemorrhage
I61.0,"Intracerebral haemorrhage in hemisphere, subcortical",https://www.healthline.com/health/lobar-intracerebral-hemorrhage
I61.1,"Intracerebral haemorrhage in hemisphere, cortical",https://www.msdmanuals.com/professional/neurologic-disorders/stroke/intracerebral-hemorrhage
I61.2,"Intracerebral haemorrhage in hemisphere, unspecified",https://www.healthline.com/health/lobar-intracerebral-hemorrhage
I61.3,Intracerebral haemorrhage in brain stem,https://my.clevelandclinic.org/health/diseases/14480-brain-bleed-hemorrhage-intracranial-hemorrhage
I61.4,Intracerebral haemorrhage in cerebellum,https://my.clevelandclinic.org/health/diseases/14480-brain-bleed-hemorrhage-intracranial-hemorrhage
I61.5,"Intracerebral haemorrhage, intraventricular",https://www.childrenshospital.org/conditions-and-treatments/conditions/i/intraventricular-hemorrhage/symptoms-and-causes
I61.6,"Intracerebral haemorrhage, multiple localized",https://jamanetwork.com/journals/jamaneurology/fullarticle/779085
I61.8,Other intracerebral haemorrhage,https://mayfieldclinic.com/pe-ich.htm
I61.9,"Intracerebral haemorrhage, unspecified",https://www.healthline.com/health/lobar-intracerebral-hemorrhage
I62,Other nontraumatic intracranial haemorrhage,https://www.healthline.com/health/lobar-intracerebral-hemorrhage
I62.0,Nontraumatic subdural haemorrhage,https://my.clevelandclinic.org/health/diseases/21183-subdural-hematoma
I62.1,Nontraumatic extradural haemorrhage,https://www.ncbi.nlm.nih.gov/books/NBK518982/
I62.9,"Intracranial haemorrhage (nontraumatic), unspecified",https://www.healthline.com/health/lobar-intracerebral-hemorrhage
I63,Cerebral infarction,https://www.cdc.gov/stroke/signs_symptoms.htm
I63.0,Cerebral infarction due to thrombosis of precerebral arteries,https://www.healthline.com/health/stroke/embolic-stroke-symptoms
I63.1,Cerebral infarction due to embolism of precerebral arteries,https://www.healthline.com/health/stroke/embolic-stroke-symptoms
I63.2,Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries,https://icd.who.int/browse10/2019/en#/I63.0
I63.3,Cerebral infarction due to thrombosis of cerebral arteries,https://www.verywellhealth.com/middle-cerebral-artery-stroke-3146460
I63.4,Cerebral infarction due to embolism of cerebral arteries,https://www.healthline.com/health/stroke/embolic-stroke-symptoms
I63.5,Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries,https://www.verywellhealth.com/middle-cerebral-artery-stroke-3146460
I63.6,"Cerebral infarction due to cerebral venous thrombosis, nonpyogenic",https://www.cedars-sinai.org/health-library/diseases-and-conditions/c/cerebral-venous-sinus-thrombosis-cvst.html
I63.8,Other cerebral infarction,https://www.cdc.gov/stroke/signs_symptoms.htm
I63.9,"Cerebral infarction, unspecified",https://www.mayoclinic.org/diseases-conditions/stroke/symptoms-causes/syc-20350113
I64,"Stroke, not specified as haemorrhage or infarction",https://www.mayoclinic.org/diseases-conditions/stroke/symptoms-causes/syc-20350113
I65,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction",https://www.ncbi.nlm.nih.gov/books/NBK56044/
I65.0,Occlusion and stenosis of vertebral artery,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3099615/
I65.1,Occlusion and stenosis of basilar artery,https://n.neurology.org/content/37/11/1742
I65.2,Occlusion and stenosis of carotid artery,https://www.mayoclinic.org/diseases-conditions/carotid-artery-disease/symptoms-causes/syc-20360519
I65.3,Occlusion and stenosis of multiple and bilateral precerebral arteries,http://www.malacards.org/card/occlusion_precerebral_artery
I65.8,Occlusion and stenosis of other precerebral artery,https://www.novusbio.com/diseases/occlusion-and-stenosis-of-unspecified-precerebral-artery
I65.9,Occlusion and stenosis of unspecified precerebral artery,https://www.novusbio.com/diseases/occlusion-and-stenosis-of-unspecified-precerebral-artery
I66,"Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction",https://www.cedars-sinai.org/health-library/diseases-and-conditions/i/intracranial-artery-stenosis.html
I66.0,Occlusion and stenosis of middle cerebral artery,https://www.ncbi.nlm.nih.gov/books/NBK556132/
I66.1,Occlusion and stenosis of anterior cerebral artery,https://www.medscape.com/answers/1916852-118737/what-is-the-clinical-presentation-of-anterior-cerebral-artery-aca-occlusions-in-ischemic-stroke
I66.2,Occlusion and stenosis of posterior cerebral artery,https://www.medscape.com/answers/323409-118034/what-are-the-signs-and-symptoms-of-posterior-cerebral-artery-occlusion-in-vertebrobasilar-stroke
I66.3,Occlusion and stenosis of cerebellar arteries,https://www.cedars-sinai.org/health-library/diseases-and-conditions/c/cerebral-artery-stenosis.html
I66.4,Occlusion and stenosis of multiple and bilateral cerebral arteries,https://bmcneurol.biomedcentral.com/articles/10.1186/s12883-021-02260-2
I66.8,Occlusion and stenosis of other cerebral artery,https://www.cedars-sinai.org/health-library/diseases-and-conditions/c/cerebral-artery-stenosis.html
I66.9,Occlusion and stenosis of unspecified cerebral artery,https://www.cedars-sinai.org/health-library/diseases-and-conditions/c/cerebral-artery-stenosis.html
I67,Other cerebrovascular diseases,https://www.baptisthealth.com/services/heart-care/conditions/cerebrovascular-disease
I67.0,"Dissection of cerebral arteries, nonruptured",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5027235/
I67.1,"Cerebral aneurysm, nonruptured",https://www.hopkinsmedicine.org/neurology_neurosurgery/centers_clinics/aneurysm/types/unruptured_brain_aneurysm.html
I67.2,Cerebral atherosclerosis,https://www.ninds.nih.gov/Disorders/All-Disorders/Cerebral-Arteriosclerosis-Information-Page
I67.3,Progressive vascular leukoencephalopathy,https://www.ninds.nih.gov/Disorders/All-Disorders/Progressive-Multifocal-Leukoencephalopathy-Information-Page
I67.4,Hypertensive encephalopathy,https://www.ncbi.nlm.nih.gov/books/NBK554499/
I67.5,Moyamoya disease,https://www.hopkinsmedicine.org/health/conditions-and-diseases/moyamoya-disease
I67.6,Nonpyogenic thrombosis of intracranial venous system,https://www.cedars-sinai.org/health-library/diseases-and-conditions/c/cerebral-venous-sinus-thrombosis-cvst.html
I67.7,"Cerebral arteritis, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/I00-I99/I60-I69/I67-/I67.7
I67.8,Other specified cerebrovascular diseases,https://www.baptisthealth.com/services/heart-care/conditions/cerebrovascular-disease
I67.9,"Cerebrovascular disease, unspecified",https://www.aans.org/en/Patients/Neurosurgical-Conditions-and-Treatments/Cerebrovascular-Disease
I68,Cerebrovascular disorders in diseases classified elsewhere,https://icd.who.int/browse10/2019/en#/I67.4
I68.0,Cerebral amyloid angiopathy,https://medlineplus.gov/ency/article/000719.htm
I68.1,Cerebral arteritis in infectious and parasitic diseases classified elsewhere,https://icd.who.int/browse10/2019/en#/I66.0
I68.2,Cerebral arteritis in other diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/I00-I99/I60-I69/I68-/I68.2
I68.8,Other cerebrovascular disorders in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/I00-I99/I60-I69/I68-/I68.8
I69,Sequelae of cerebrovascular disease,https://www.baptisthealth.com/services/heart-care/conditions/cerebrovascular-disease
I69.0,Sequelae of subarachnoid haemorrhage,https://www.nhs.uk/conditions/subarachnoid-haemorrhage/complications/
I69.1,Sequelae of intracerebral haemorrhage,https://www.healthline.com/health/lobar-intracerebral-hemorrhage
I69.2,Sequelae of other nontraumatic intracranial haemorrhage,https://www.healthline.com/health/lobar-intracerebral-hemorrhage
I69.3,Sequelae of cerebral infarction,https://www.aans.org/en/Patients/Neurosurgical-Conditions-and-Treatments/Cerebrovascular-Disease
I69.4,"Sequelae of stroke, not specified as haemorrhage or infarction",https://www.mayoclinic.org/diseases-conditions/stroke/symptoms-causes/syc-20350113
I69.8,Sequelae of other and unspecified cerebrovascular diseases,https://www.icd10data.com/ICD10CM/Codes/I00-I99/I60-I69/I69-
I70,Atherosclerosis,https://www.healthline.com/health/atherosclerosis
I70.0,Atherosclerosis of aorta,https://www.webmd.com/heart-disease/what-is-atherosclerosis
I70.1,Atherosclerosis of renal artery,https://www.healthline.com/health/renal-artery-stenosis
I70.2,Atherosclerosis of arteries of extremities,https://medlineplus.gov/ency/imagepages/18077.htm
I70.8,Atherosclerosis of other arteries,https://www.mayoclinic.org/diseases-conditions/arteriosclerosis-atherosclerosis/symptoms-causes/syc-20350569
I70.9,Generalized and unspecified atherosclerosis,https://www.mayoclinic.org/diseases-conditions/arteriosclerosis-atherosclerosis/symptoms-causes/syc-20350569
I71,Aortic aneurysm and dissection,https://my.clevelandclinic.org/health/diseases/16743-aortic-dissection
I71.0,Dissection of aorta [any part],https://my.clevelandclinic.org/health/diseases/16743-aortic-dissection
I71.1,"Thoracic aortic aneurysm, ruptured",https://www.hopkinsmedicine.org/health/conditions-and-diseases/thoracic-aortic-aneurysm
I71.2,"Thoracic aortic aneurysm, without mention of rupture",https://www.hopkinsmedicine.org/health/conditions-and-diseases/thoracic-aortic-aneurysm
I71.3,"Abdominal aortic aneurysm, ruptured",https://www.nhs.uk/conditions/abdominal-aortic-aneurysm/
I71.4,"Abdominal aortic aneurysm, without mention of rupture",https://www.mayoclinic.org/diseases-conditions/abdominal-aortic-aneurysm/symptoms-causes/syc-20350688
I71.5,"Thoracoabdominal aortic aneurysm, ruptured",https://ufhealth.org/uf-health-aortic-disease-center/thoracoabdominal-aortic-aneurysm
I71.6,"Thoracoabdominal aortic aneurysm, without mention of rupture",https://www.mayoclinic.org/diseases-conditions/thoracic-aortic-aneurysm/symptoms-causes/syc-20350188
I71.8,"Aortic aneurysm of unspecified site, ruptured",https://www.mayoclinic.org/diseases-conditions/thoracic-aortic-aneurysm/symptoms-causes/syc-20350188
I71.9,"Aortic aneurysm of unspecified site, without mention of rupture",https://www.mayoclinic.org/diseases-conditions/thoracic-aortic-aneurysm/symptoms-causes/syc-20350188
I72,Other aneurysm and dissection,https://www.mayoclinic.org/diseases-conditions/aortic-dissection/symptoms-causes/syc-20369496
I72.0,Aneurysm and dissection of carotid artery,https://www.cedars-sinai.org/health-library/diseases-and-conditions/c/carotid-dissection.html
I72.1,Aneurysm and dissection of artery of upper extremity,https://www.mayoclinic.org/diseases-conditions/aortic-dissection/symptoms-causes/syc-20369496
I72.2,Aneurysm and dissection of renal artery,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2806400/
I72.3,Aneurysm and dissection of iliac artery,https://www.cooperhealth.org/services/iliac-artery-aneurysm
I72.4,Aneurysm and dissection of artery of lower extremity,https://pubmed.ncbi.nlm.nih.gov/19327934/
I72.5,Aneurysm and dissection of other precerebral arteries,https://www.ncbi.nlm.nih.gov/books/NBK209982/
I72.6,Aneurysm and dissection of vertebral artery,https://en.wikipedia.org/wiki/Vertebral_artery_dissection
I72.8,Aneurysm and dissection of other specified arteries,https://www.mayoclinic.org/diseases-conditions/aortic-dissection/symptoms-causes/syc-20369496
I72.9,Aneurysm and dissection of unspecified site,https://www.mayoclinic.org/diseases-conditions/aortic-dissection/symptoms-causes/syc-20369496
I73,Other peripheral vascular diseases,https://www.webmd.com/heart-disease/peripheral-vascular-disease
I73.0,Raynaud syndrome,https://www.hopkinsmedicine.org/health/conditions-and-diseases/raynauds-phenomenon
I73.1,Thromboangiitis obliterans [Buerger],https://my.clevelandclinic.org/health/diseases/21680-buergers-disease
I73.8,Other specified peripheral vascular diseases,https://www.webmd.com/heart-disease/peripheral-vascular-disease
I73.9,"Peripheral vascular disease, unspecified",https://www.webmd.com/heart-disease/peripheral-vascular-disease
I74,Arterial embolism and thrombosis,https://www.pennmedicine.org/for-patients-and-visitors/patient-information/conditions-treated-a-to-z/arterial-embolism
I74.0,Embolism and thrombosis of abdominal aorta,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC101093/
I74.1,Embolism and thrombosis of other and unspecified parts of aorta,https://medlineplus.gov/ency/article/001102.htm
I74.2,Embolism and thrombosis of arteries of upper extremities,https://onlinelibrary.wiley.com/doi/full/10.1111/jth.12181
I74.3,Embolism and thrombosis of arteries of lower extremities,https://www.healthline.com/health/arterial-embolism
I74.4,"Embolism and thrombosis of arteries of extremities, unspecified",https://medlineplus.gov/ency/article/001102.htm
I74.5,Embolism and thrombosis of iliac artery,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2698625/
I74.8,Embolism and thrombosis of other arteries,https://www.pennmedicine.org/for-patients-and-visitors/patient-information/conditions-treated-a-to-z/arterial-embolism
I74.9,Embolism and thrombosis of unspecified artery,https://www.nhs.uk/conditions/arterial-thrombosis/
I77,Other disorders of arteries and arterioles,https://www.umcvc.org/conditions-treatments/arterial-artery-disease
I77.0,"Arteriovenous fistula, acquired",https://www.northwell.edu/neurosciences/conditions/acquired-arteriovenous-av-fistula
I77.1,Stricture of artery,https://www.radiologyinfo.org/en/info/carotidstenosis
I77.2,Rupture of artery,https://www.mayoclinic.org/diseases-conditions/thoracic-aortic-aneurysm/symptoms-causes/syc-20350188
I77.3,Arterial fibromuscular dysplasia,https://www.hopkinsmedicine.org/health/conditions-and-diseases/fibromuscular-dysplasia-fmd
I77.4,Coeliac artery compression syndrome,https://www.bcm.edu/healthcare/specialties/cardiovascular-medicine/vascular-health/celiac-artery-compression-syndrome
I77.5,Necrosis of artery,https://www.hopkinsmedicine.org/health/conditions-and-diseases/avascular-necrosis
I77.6,"Arteritis, unspecified",https://www.healthline.com/health/arteritis
I77.8,Other specified disorders of arteries and arterioles,https://www.icd10data.com/ICD10CM/Codes/I00-I99/I70-I79/I77-/I77.89
I77.9,"Disorder of arteries and arterioles, unspecified",https://www.mayoclinic.org/diseases-conditions/peripheral-artery-disease/symptoms-causes/syc-20350557
I78,Diseases of capillaries,https://www.mayoclinic.org/diseases-conditions/systemic-capillary-leak-syndrome/symptoms-causes/syc-20378147
I78.0,Hereditary haemorrhagic telangiectasia,https://www.cdc.gov/ncbddd/hht/index.html
I78.1,"Naevus, non-neoplastic",https://www.mfine.co/dermatologists/conditions/nevus-non-neoplastic/
I78.8,Other diseases of capillaries,https://www.mayoclinic.org/diseases-conditions/systemic-capillary-leak-syndrome/symptoms-causes/syc-20378147
I78.9,"Disease of capillaries, unspecified",https://rarediseases.org/rare-diseases/systemic-capillary-leak-syndrome/
I79,"Disorders of arteries, arterioles and capillaries in diseases classified elsewhere",https://www.icd10data.com/ICD10CM/Codes/I00-I99/I70-I79/I79-/I79.8
I79.0,Aneurysm of aorta in diseases classified elsewhere,https://icd.who.int/browse10/2008/en#/I70.2
I79.1,Aortitis in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/I00-I99/I70-I79/I79-/I79.1
I79.2,Peripheral angiopathy in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/I00-I99/I70-I79/I79-/I79.8
I79.8,"Other disorders of arteries, arterioles and capillaries in diseases classified elsewhere",https://www.icd10data.com/ICD10CM/Codes/I00-I99/I70-I79/I79-/I79.8
I80,Phlebitis and thrombophlebitis,https://my.clevelandclinic.org/health/diseases/17523-superficial-thrombophlebitis
I80.0,Phlebitis and thrombophlebitis of superficial vessels of lower extremities,https://my.clevelandclinic.org/health/diseases/17523-superficial-thrombophlebitis
I80.1,Phlebitis and thrombophlebitis of femoral vein,https://my.clevelandclinic.org/health/diseases/17523-superficial-thrombophlebitis
I80.2,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,https://www.webmd.com/dvt/phlebitis
I80.3,"Phlebitis and thrombophlebitis of lower extremities, unspecified",https://www.medicinenet.com/phlebitis_and_thrombophlebitis/article.htm
I80.8,Phlebitis and thrombophlebitis of other sites,https://www.webmd.com/dvt/phlebitis
I80.9,Phlebitis and thrombophlebitis of unspecified site,https://www.webmd.com/dvt/phlebitis
I81,Portal vein thrombosis,https://www.healthline.com/health/portal-vein-thrombosis
I82,Other venous embolism and thrombosis,https://www.heart.org/en/health-topics/venous-thromboembolism/symptoms-and-diagnosis-of-venous-thromboembolism-vte
I82.0,Budd-Chiari syndrome,https://my.clevelandclinic.org/health/diseases/21097-budd-chiari-syndrome
I82.1,Thrombophlebitis migrans,https://www.webmd.com/dvt/understanding-thrombophlebitis-basics
I82.2,Embolism and thrombosis of vena cava,https://www.sciencedirect.com/science/article/pii/S1936879815022621
I82.3,Embolism and thrombosis of renal vein,https://www.ncbi.nlm.nih.gov/books/NBK536971/
I82.8,Embolism and thrombosis of other specified veins,https://www.mayoclinic.org/diseases-conditions/deep-vein-thrombosis/symptoms-causes/syc-20352557
I82.9,Embolism and thrombosis of unspecified vein,https://www.mayoclinic.org/diseases-conditions/deep-vein-thrombosis/symptoms-causes/syc-20352557
I83,Varicose veins of lower extremities,https://www.mayoclinic.org/diseases-conditions/varicose-veins/symptoms-causes/syc-20350643
I83.0,Varicose veins of lower extremities with ulcer,https://www.baptisthealth.com/services/heart-care/conditions/venous-ulcer
I83.1,Varicose veins of lower extremities with inflammation,https://www.mayoclinic.org/diseases-conditions/varicose-veins/symptoms-causes/syc-20350643
I83.2,Varicose veins of lower extremities with both ulcer and inflammation,https://www.medicalnewstoday.com/articles/322896
I83.9,Varicose veins of lower extremities without ulcer or inflammation,https://www.mayoclinic.org/diseases-conditions/varicose-veins/symptoms-causes/syc-20350643
I85,Oesophageal varices,https://my.clevelandclinic.org/health/diseases/15429-esophageal-varices
I85.0,Oesophageal varices with bleeding,https://www.healthline.com/health/bleeding-esophageal-varices
I85.9,Oesophageal varices without bleeding,https://my.clevelandclinic.org/health/diseases/15429-esophageal-varices
I86,Varicose veins of other sites,https://www.mayoclinic.org/diseases-conditions/varicose-veins/symptoms-causes/syc-20350643
I86.0,Sublingual varices,https://screening.iarc.fr/atlasoral_list.php?cat=F7&lang=1
I86.1,Scrotal varices,https://kidshealth.org/en/teens/varicocele.html
I86.2,Pelvic varices,https://windsongwny.com/interventional/pelvic-congestion-syndrome/
I86.3,Vulval varices,https://www.mayoclinic.org/healthy-lifestyle/pregnancy-week-by-week/expert-answers/vulvar-varicosities-during-pregnancy/faq-20419426
I86.4,Gastric varices,https://www.news-medical.net/health/Gastric-Varices-Signs-and-Symptoms.aspx
I86.8,Varicose veins of other specified sites,https://www.mayoclinic.org/diseases-conditions/varicose-veins/symptoms-causes/syc-20350643
I87,Other disorders of veins,https://www.hopkinsmedicine.org/health/conditions-and-diseases/venous-disease
I87.0,Postthrombotic syndrome,https://www.cedars-sinai.org/health-library/diseases-and-conditions/p/post-thrombotic-syndrome.html
I87.1,Compression of vein,https://www.heartveinnyc.com/vascular/vascular-conditions/iliac-vein-compression/
I87.2,Venous insufficiency (chronic)(peripheral),https://www.hopkinsmedicine.org/health/conditions-and-diseases/chronic-venous-insufficiency
I87.8,Other specified disorders of veins,https://www.hopkinsmedicine.org/health/conditions-and-diseases/venous-disease
I87.9,"Disorder of vein, unspecified",https://my.clevelandclinic.org/health/diseases/16872-chronic-venous-insufficiency-cvi
I88,Nonspecific lymphadenitis,https://my.clevelandclinic.org/health/diseases/17890-mesenteric-lymphadenitis
I88.0,Nonspecific mesenteric lymphadenitis,https://my.clevelandclinic.org/health/diseases/17890-mesenteric-lymphadenitis
I88.1,"Chronic lymphadenitis, except mesenteric",https://my.clevelandclinic.org/health/diseases/17890-mesenteric-lymphadenitis
I88.8,Other nonspecific lymphadenitis,https://my.clevelandclinic.org/health/diseases/17890-mesenteric-lymphadenitis
I88.9,"Nonspecific lymphadenitis, unspecified",https://my.clevelandclinic.org/health/diseases/17890-mesenteric-lymphadenitis
I89,Other noninfective disorders of lymphatic vessels and lymph nodes,https://medlineplus.gov/lymphaticdiseases.html
I89.0,"Lymphoedema, not elsewhere classified",https://www.ncbi.nlm.nih.gov/books/NBK537239/
I89.1,Lymphangitis,https://medlineplus.gov/ency/article/007296.htm
I89.8,Other specified noninfective disorders of lymphatic vessels and lymph nodes,https://www.icd10data.com/ICD10CM/Codes/I00-I99/I80-I89/I89-/I89.8
I89.9,"Noninfective disorder of lymphatic vessels and lymph nodes, unspecified",https://www.icd10data.com/ICD10CM/Codes/I00-I99/I80-I89/I89-/I89.9
I95,Hypotension,https://www.nhs.uk/conditions/low-blood-pressure-hypotension/
I95.0,Idiopathic hypotension,https://emedicine.medscape.com/article/1154266-clinical
I95.1,Orthostatic hypotension,https://my.clevelandclinic.org/health/diseases/9385-low-blood-pressure-orthostatic-hypotension
I95.2,Hypotension due to drugs,https://www.mayoclinic.org/diseases-conditions/low-blood-pressure/symptoms-causes/syc-20355465
I95.8,Other hypotension,https://www.mayoclinic.org/diseases-conditions/low-blood-pressure/symptoms-causes/syc-20355465
I95.9,"Hypotension, unspecified",https://www.icd10data.com/ICD10CM/Codes/I00-I99/I95-I99/I95-/I95.9
I97,"Postprocedural disorders of circulatory system, not elsewhere classified",https://icd.who.int/browse10/2016/en#/I97.0
I97.0,Postcardiotomy syndrome,https://pubmed.ncbi.nlm.nih.gov/27761786/
I97.1,Other functional disturbances following cardiac surgery,https://www.icd10data.com/ICD10CM/Codes/I00-I99/I95-I99/I97-/I97.190
I97.2,Postmastectomy lymphoedema syndrome,https://www.hopkinsmedicine.org/health/conditions-and-diseases/breast-cancer/breast-cancer-lymphedema-after-treatment
I97.8,"Other postprocedural disorders of circulatory system, not elsewhere classified",https://icd.who.int/browse10/2016/en#/I97.0
I97.9,"Postprocedural disorder of circulatory system, unspecified",http://cdek.wustl.edu/icd10/I99/
I98,Other disorders of circulatory system in diseases classified elsewhere,https://www.medicalnewstoday.com/articles/321695
I98.0,Cardiovascular syphilis,https://www.sciencedirect.com/topics/medicine-and-dentistry/cardiovascular-syphilis
I98.1,Cardiovascular disorders in other infectious and parasitic diseases classified elsewhere,http://apps.who.int/classifications/icd10/browse/2016/en#/I52.8
I98.2,Oesophageal varices without bleeding in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/I00-I99/I80-I89/I85-/I85.01
I98.3,Oesophageal varices with bleeding in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/I00-I99/I80-I89/I85-/I85.01
I98.8,Other specified disorders of circulatory system in diseases classified elsewhere,https://icd.who.int/browse10/2019/en#/IX
I99,Other and unspecified disorders of circulatory system,https://www.medicalnewstoday.com/articles/321695
J00,Acute nasopharyngitis [common cold],https://www.healthline.com/health/cold-flu/nasopharyngitis
J01,Acute sinusitis,https://www.cedars-sinai.org/health-library/diseases-and-conditions/a/acute-bacterial-rhinosinusitis-1.html
J01.0,Acute maxillary sinusitis,https://my.clevelandclinic.org/health/diseases/15285-acute-sinusitis
J01.1,Acute frontal sinusitis,https://www.healthline.com/health/frontal-sinusitis
J01.2,Acute ethmoidal sinusitis,https://www.healthline.com/health/ethmoiditis
J01.3,Acute sphenoidal sinusitis,https://www.nasoneb.com/blogs/healthtalk/sphenoid-sinusitis
J01.4,Acute pansinusitis,https://www.healthline.com/health/pansinusitis
J01.8,Other acute sinusitis,https://my.clevelandclinic.org/health/diseases/15285-acute-sinusitis
J01.9,"Acute sinusitis, unspecified",https://www.healthline.com/health/acute-sinusitis
